URS-chT,URS,1966.??.??,?,"Bykhovsky, Anatoly A","Alburt, Lev O",,,B29,"[['e4', 'c5'], ['Nf3', 'Nf6'], ['e5', 'Nd5'], ['Nc3', 'e6'], ['Ne4', 'Qc7'], ['b3', 'Nc6'], ['Bb2', 'Nd4'], ['Bc4', 'Nb4\n'], ['O-O', 'Nbxc2'], ['Rc1', 'Qc6'], ['Rxc2', 'Qxe4'], ['Nxd4', 'cxd4'], ['Qc1', 'Bb4'], ['Bd3', 'Qxd3'], ['Rxc8+', 'Ke7\n'], ['Rxh8', 'Rxh8'], ['a3', 'Bxd2'], ['Qc5+', 'Kd8'], ['Qxa7', 'Bc3'], ['Qb8+', 'Ke7'], ['Qd6+', 'Kd8'], ['Qb8+', 'Ke7\n'], ['Qd6+', 'Kd8'], ['Bxc3', 'Qxc3'], ['Rd1', 'f6'], ['g3', 'Qc7'], ['Qxd4', 'fxe5'], ['Qg4', 'Re8'], ['Qxg7', 'd5\n'], ['Qg5+', 'Kd7'], ['Rc1', 'Qb8'], ['b4', 'e4'], ['b5', 'Qd6'], ['Qg7+', 'Re7'], ['Qh8', 'Re8'], ['Qg7+', 'Qe7\n'], ['Qc3', 'Rd8'], ['b6', 'e5'], ['Qc7+', 'Ke8'], ['Qxe7+', 'Kxe7'], ['Rc7+', 'Rd7'], ['Rxd7+', 'Kxd7'], ['g4', 'd4\n'], ['h4', 'Ke6'], ['Kf1', 'Kd5'], ['Ke2', 'Kc4'], ['Kd2', '']]",1-0
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Zilberstein, Valery I",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'c6'], ['Qd3', 'Nbd7'], ['e4', 'Nxe4'], ['Nxe4', 'dxe4'], ['Qxe4', 'Nf6'], ['Bxf6', 'Qa5+\n'], ['c3', 'gxf6'], ['Bc4', 'Bh6'], ['Ne2', 'Qf5'], ['Qxf5', 'Bxf5'], ['O-O', 'Bd7'], ['Rae1', 'Rc8'], ['Ng3', 'Kf8\n'], ['Re4', 'e6'], ['Rh4', 'Bg5'], ['Rh5', 'Bf4'], ['Ne4', 'f5'], ['Nf6', 'Ke7'], ['Nxh7', 'Rcg8'], ['Re1', 'Rg6\n'], ['h4', 'Rhg8'], ['g3', 'f6'], ['Rxf5', 'Bd2'], ['Re2', 'Bc1'], ['Rf3', 'Rh6'], ['Rc2', 'Rxh7'], ['Rxc1', 'Rxh4\n'], ['Re1', 'Rh6'], ['Rf4', 'Rgh8'], ['Kg2', 'Kd6'], ['b4', 'f5'], ['Kf3', 'b6'], ['Ke3', 'Rh2'], ['Rg1', 'R8h6\n'], ['g4', 'R6h3+'], ['Rf3', 'fxg4'], ['Rxg4', 'Rxf3+'], ['Kxf3', 'Rh3+'], ['Rg3', 'Rh1'], ['Ke4', 'Re1+\n'], ['Kd3', 'c5'], ['Kd2', 'Re4'], ['Kd3', 'Re1'], ['dxc5+', 'bxc5'], ['b5', 'e5'], ['Rg6+', 'Kc7'], ['Ra6', 'Kb8\n'], ['a4', 'Bf5+'], ['Kd2', 'Rb1'], ['Rf6', 'Rb2+'], ['Ke3', 'Rc2'], ['Rxf5', 'Rxc3+'], ['Bd3', 'c4'], ['Rxe5', 'Rxd3+\n'], ['Ke4', 'Ra3'], ['Kd5', 'Rf3'], ['Re2', 'Kc7'], ['Kxc4', 'Kb6'], ['Re6+', 'Kb7'], ['Re7+', 'Kb6'], ['a5+', 'Kxa5\n'], ['Rxa7+', 'Kb6'], ['Ra2', 'Rf4+'], ['Kd5', 'Rf8'], ['Rb2', 'Rd8+'], ['Ke6', 'Rf8'], ['Ke5', 'Re8+'], ['Kf6', 'Rf8+\n'], ['Kg6', 'Rg8+'], ['Kf7', 'Rg4']]",1-0
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Kapengut, Albert Z",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'Nbd7'], ['f3', 'e6'], ['e4', 'Be7'], ['Qd2', 'c6'], ['O-O-O', 'b5'], ['e5', 'Ng8\n'], ['Nh3', 'Nb6'], ['Bd3', 'a5'], ['f4', 'a4'], ['Rhf1', 'Nc4'], ['Bxc4', 'bxc4'], ['a3', 'Qb6'], ['Ne2', 'Rb8\n'], ['Qc3', 'h5'], ['Rde1', 'h4'], ['f5', 'exf5'], ['Nef4', 'Be6'], ['Bxe7', 'Nxe7'], ['Ng5', 'Rh6'], ['Rd1', 'Nc8\n'], ['Kb1', 'Na7'], ['Ka1', 'Qd8'], ['Ngxe6', 'fxe6'], ['Ne2', 'Nb5'], ['Qf3', 'Qe7'], ['Ka2', 'Kd7'], ['Rb1', 'Rg6\n'], ['h3', 'Qg5'], ['Nf4', 'Rh6'], ['Qe3', 'Qe7'], ['Rfd1', 'Rb7'], ['Qe1', 'Qg5'], ['Qd2', 'Qg3'], ['Ne2', 'Qg6\n'], ['Nf4', 'Qe8'], ['Qb4', 'Qb8'], ['Qxa4', 'Qf8'], ['c3', 'Ra7'], ['Qb4', 'Qa8'], ['g4', 'g5'], ['gxf5', 'gxf4\n'], ['Rg1', 'Rh7'], ['Rg6', 'Ra4'], ['Qc5', 'Qa7'], ['Qf8', 'c5'], ['fxe6+', 'Kc7'], ['Rc1', 'Rxa3+'], ['bxa3', 'Qxa3+\n'], ['Kb1', '']]",1/2-1/2
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Bagirov, Vladimir",,,C17,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['Bd2', 'Ne7'], ['Nb5', 'Bxd2+'], ['Qxd2', 'O-O'], ['f4', 'cxd4\n'], ['Nf3', 'Bd7'], ['Nbxd4', 'Nbc6'], ['O-O-O', 'Qb6'], ['Kb1', 'Rac8'], ['g4', 'Nxd4'], ['Nxd4', 'f6'], ['exf6', 'Rxf6\n'], ['g5', 'Rf7'], ['Bd3', 'Rcf8'], ['Rhf1', 'Qd6'], ['Ne2', 'a6'], ['h4', 'Ng6'], ['h5', 'Nxf4'], ['Bxh7+', 'Kxh7\n'], ['g6+', 'Nxg6'], ['hxg6+', 'Kxg6'], ['Qd3+', 'Rf5'], ['Nd4', 'Rf6'], ['Nxf5', 'exf5'], ['Rg1+', 'Kf7\n'], ['Rg5', 'Be6'], ['Rdg1', 'g6'], ['Rh1', 'Ke7'], ['Qd4', 'Bf7'], ['Re1+', 'Re6'], ['Rxe6+', 'Qxe6'], ['Rg1', 'Qe4\n'], ['Qd2', 'Kf6'], ['Re1', 'Qh4'], ['Qc3+', 'd4'], ['Qb4', 'Kg7'], ['b3', 'b5'], ['Rd1', 'Qf6'], ['Rxd4', 'g5\n'], ['Rd6', 'Qe5'], ['Rxa6', 'f4'], ['Ra8', 'Kg6'], ['Ra5', 'f3'], ['Rxb5', 'Qf4'], ['Rb6+', 'Kh5'], ['Qe1', 'f2\n'], ['Qd1+', 'Qg4'], ['Qh1+', '']]",1-0
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Furman, Semen Abramovich",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'c6'], ['Qd3', 'Nbd7'], ['e4', 'dxe4'], ['Nxe4', 'Nxe4'], ['Qxe4', 'h6'], ['Bd2', 'Nf6\n'], ['Qf4', 'g5'], ['Qe3', 'Bf5'], ['Bd3', 'Bxd3'], ['Qxd3', 'Qd5'], ['Nf3', 'Qe4+'], ['Qxe4', 'Nxe4'], ['Be3', 'Bg7\n'], ['h4', 'g4'], ['Ne5', 'h5'], ['Bf4', 'Rd8'], ['Rd1', 'Nd6'], ['c3', 'Nf5'], ['Nc4', 'e6'], ['O-O', 'f6'], ['g3', 'Kf7\n'], ['Nd2', 'Rd5'], ['Ne4', 'b6'], ['Rd2', 'Bh6'], ['Bxh6', 'Rxh6'], ['Re1', 'Rh8'], ['Rde2', 'Rhd8'], ['Kg2', 'Kg6\n'], ['Nxf6', 'Kxf6'], ['Rxe6+', 'Kf7'], ['Rxc6', 'R5d6'], ['Rc7+', 'R8d7'], ['Rc8', 'Rf6'], ['Rh8', 'Ng7\n'], ['Re5', 'Re6'], ['Rxe6', 'Kxe6'], ['Kf1', 'Re7'], ['Ke2', 'Re8'], ['Rh6+', 'Kf5+'], ['Kd2', 'Re7'], ['a4', 'Re6\n'], ['Rxe6', 'Nxe6'], ['Kd3', 'Nc7'], ['Ke3', 'Nd5+'], ['Kd3', 'a6'], ['c4', 'Nb4+'], ['Ke3', 'Nc6'], ['Kd3', 'Nb4+\n'], ['Ke3', 'Nc6'], ['Kd3', 'Nb4+'], ['Ke3', '']]",1/2-1/2
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Rashkovsky, Nukhim N",,,A35,"[['c4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'c5'], ['Nf3', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc2', 'Nf6'], ['g3', 'd6'], ['Bg2', 'Be6\n'], ['Nd5', 'O-O'], ['O-O', 'Qd7'], ['Bg5', 'Ng4'], ['Rb1', 'Nge5'], ['b3', 'h6'], ['Bd2', 'Bh3'], ['Qc1', 'Kh7\n'], ['Re1', 'Bxg2'], ['Kxg2', 'f5'], ['f4', 'Ng4'], ['Nce3', 'Nxe3+'], ['Nxe3', 'e5'], ['Nd5', 'exf4'], ['Bxf4', 'g5\n'], ['Be3', 'Rae8'], ['Rf1', 'f4'], ['gxf4', 'Nd4'], ['Bxd4', 'Qg4+'], ['Kh1', 'Rxe2'], ['Bf2', 'Qf3+'], ['Kg1', 'Bd4\n'], ['Qe1', 'gxf4'], ['Ne7', 'Rf7']]",0-1
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Kuzmin, Gennadi P",,,A28,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Bb4'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['Rc1', 'Ne5\n'], ['a3', 'Bxc3+'], ['Rxc3', 'Ng6'], ['Bxf6', 'Qxf6'], ['g3', 'a6'], ['Bg2', 'd6'], ['O-O', 'c5'], ['Nc2', 'Rb8\n'], ['Ne3', 'Ne7'], ['Qd2', 'b5'], ['Rd3', 'Be6'], ['cxb5', 'Rxb5'], ['b4', 'cxb4'], ['axb4', 'd5'], ['Nxd5', 'Bxd5\n'], ['Bxd5', 'Nxd5'], ['Rxd5', 'Rxd5'], ['Qxd5', 'Rb8'], ['Qe4', 'g6'], ['Rc1', 'Qb2'], ['Rb1', 'Qa2'], ['Kg2', 'h5\n'], ['Rd1', 'Qa4'], ['Rd4', 'Re8'], ['Qd3', 'Qc6+'], ['e4', 'Kh7'], ['Rc4', 'Qe6'], ['Qd5', 'Kg7'], ['Rd4', 'Qf6\n'], ['Rd3', 'h4'], ['Qd4', 'Qxd4'], ['Rxd4', 'hxg3'], ['hxg3', 'Rb8'], ['Kf3', 'Rb5'], ['Kf4', 'a5'], ['bxa5', 'Rxa5\n'], ['e5', 'Ra2'], ['f3', 'Re2'], ['Rd5', 'Re1'], ['Kg4', 'Re2'], ['f4', 'Re3'], ['Kh4', 'Re1'], ['Rd7', 'Re2\n'], ['Rc7', 'Kf8'], ['Ra7', 'Kg7'], ['Ra8', 'Re1'], ['Re8', 'Re3'], ['Kg4', 'Ra3'], ['Re7', 'Rb3'], ['Rd7', 'Re3\n'], ['Rc7', 'Re1'], ['Kf3', 'Kf8'], ['Rc6', 'Kg7'], ['Ra6', 'Rb1'], ['Kg4', 'Rb3'], ['Kh4', 'Re3'], ['Kg4', 'Re1\n'], ['Kf3', 'Kf8'], ['Ra3', 'Kg7'], ['Re3', 'Ra1'], ['Kg4', 'Rb1'], ['Kf3', 'Ra1'], ['g4', 'Rf1+'], ['Kg3', 'Rg1+\n'], ['Kh4', 'Rh1+'], ['Kg5', 'Rh2'], ['f5', 'gxf5'], ['gxf5', 'f6+'], ['exf6+', 'Kf7'], ['Re7+', 'Kf8'], ['Ra7', 'Rg2+\n'], ['Kf4', 'Rf2+'], ['Kg4', 'Rg2+'], ['Kf3', 'Rg1'], ['f7', 'Rg7'], ['Kf4', 'Rxf7'], ['Ra8+', 'Kg7'], ['Kg5', 'Rb7\n'], ['Ra6', 'Kf7'], ['Rh6', 'Kg7']]",1/2-1/2
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Mukhin, Mikhail A",,,D67,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Nf3', 'Be7'], ['Bg5', 'O-O'], ['e3', 'Nbd7'], ['Rc1', 'c6'], ['Bd3', 'dxc4\n'], ['Bxc4', 'Nd5'], ['Bxe7', 'Qxe7'], ['O-O', 'Nxc3'], ['Rxc3', 'Rd8'], ['Qc2', 'Nf8'], ['Qe4', 'Bd7'], ['Bb3', 'Be8\n'], ['Ne5', 'f6'], ['Nd3', 'Bg6'], ['Qf4', 'Kh8'], ['Rd1', 'Rd6'], ['Qh4', 'Rad8'], ['Ne5', 'Be8'], ['Nf3', 'e5\n'], ['Re1', 'Ng6'], ['Qg3', 'Bf7'], ['Bc2', 'Re6'], ['Rd1', 'exd4'], ['Rxd4', 'Red6'], ['h4', 'Rxd4'], ['Nxd4', 'Ne5\n'], ['a3', '']]",1/2-1/2
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Tal, Mihail",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'Nbd7'], ['f3', 'c6'], ['e4', 'dxe4'], ['fxe4', 'e5'], ['dxe5', 'Qa5'], ['exf6', 'Qxg5\n'], ['fxg7', 'Bxg7'], ['Qd2', 'Qxd2+'], ['Kxd2', 'Nc5'], ['Bd3', 'Be6'], ['Nf3', 'O-O-O'], ['Ke2', 'b5'], ['a3', 'a5\n'], ['h3', 'Rhe8'], ['Rhd1', 'f5'], ['e5', 'Nd7'], ['Re1', 'Bxe5'], ['Kf2', 'Bf6'], ['Re3', 'Nc5'], ['Rae1', 'Kd7\n'], ['Nxb5', 'f4'], ['Re5', 'Nxd3+'], ['cxd3', 'cxb5'], ['Rxb5', 'Rb8'], ['Ne5+', 'Kd6'], ['Rxa5', 'Bh4+']]",0-1
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Savon, Vladimir A",,,A45,"[['d4', 'Nf6'], ['Bg5', 'c5'], ['Bxf6', 'gxf6'], ['d5', 'Qb6'], ['Qc1', 'Bg7'], ['c3', 'e6'], ['e4', 'f5'], ['Na3', 'O-O\n'], ['Nc4', 'Qd8'], ['dxe6', 'fxe6'], ['Nd6', 'Qe7'], ['Nxc8', 'Rxc8'], ['Qe3', 'fxe4'], ['Qxe4', 'd5'], ['Qg4', 'Nd7\n'], ['Nf3', 'Nf6'], ['Qg5', 'h6'], ['Qg6', 'e5'], ['Nh4', 'Qf7'], ['Qf5', 'e4'], ['g3', 'Re8'], ['Bb5', 'Re6\n'], ['O-O', 'Rb6'], ['c4', 'a6'], ['Ba4', 'Rxb2'], ['Rfb1', 'Rxb1+'], ['Rxb1', 'dxc4'], ['Bc2', 'b5'], ['Rd1', 'Re8\n'], ['Qxc5', 'Ng4'], ['h3', 'Bf8'], ['Qb6', 'Re6'], ['Qd4', 'Rd6'], ['hxg4', 'Rxd4'], ['Rxd4', 'e3'], ['fxe3', 'Qc7\n'], ['Nf5', 'a5'], ['Kh2', 'a4'], ['Rd5', 'Qb7'], ['Be4', 'Qa6'], ['Rd7', 'Qc8'], ['Bd5+', 'Kh8'], ['Rf7', 'Qd8\n'], ['e4', 'c3'], ['Nd4', 'Bd6'], ['Kh3', 'Be5'], ['Nc6', 'Qe8'], ['Rf1', 'Kg7'], ['Kg2', 'Bf6'], ['Rb1', 'Qd7\n'], ['Kf3', 'Qd6'], ['Nb4', 'Bg5'], ['Nc2', 'Qc5'], ['Be6', 'Qf8+'], ['Kg2', 'Qd6'], ['Bd5', 'Qc5'], ['Rf1', 'Bf6\n'], ['Rb1', 'Be7'], ['a3', 'Qc8'], ['Kf3', 'Bc5']]",0-1
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Shamkovich, Leonid",,,A40,"[['c4', 'g6'], ['d4', 'Bg7'], ['e4', 'c5'], ['Nf3', 'Nc6'], ['d5', 'Nd4'], ['Nxd4', 'cxd4'], ['Be2', 'd6'], ['O-O', 'Qb6\n'], ['Nd2', 'Nf6'], ['Rb1', 'a5'], ['b3', 'O-O'], ['Kh1', 'Nd7'], ['Bb2', 'Nc5'], ['Nf3', 'Nxe4'], ['Nxd4', 'a4\n'], ['f3', 'axb3'], ['axb3', '']]",1/2-1/2
URS-ch40,Baku,1972.??.??,?,"Alburt, Lev O","Zhidkov, Valery S",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'Bf5'], ['Bxf6', 'exf6'], ['e3', 'c6'], ['Bd3', 'Be6'], ['Nce2', 'Bd6'], ['Nf4', 'Qe7\n'], ['Nxe6', 'fxe6'], ['Qh5+', 'Qf7'], ['Qxf7+', 'Kxf7'], ['e4', 'Nd7'], ['Nf3', 'Rhe8'], ['O-O', 'g6'], ['Rfe1', 'f5\n'], ['exd5', 'exd5']]",1/2-1/2
Lublin,Lublin,1972.??.??,?,"Peev, Peicho Chonev","Alburt, Lev O",,,A57,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['a4', 'bxc4'], ['Nc3', 'd6'], ['e4', 'Ba6'], ['f4', 'e6'], ['Nf3', 'exd5'], ['e5', 'dxe5\n'], ['fxe5', 'Ne4'], ['Qxd5', 'Qxd5'], ['Nxd5', 'Kd7'], ['Bf4', 'Kc6'], ['Rd1', 'Nd7'], ['e6', 'fxe6'], ['Nc7', 'e5\n'], ['Nxa6', 'exf4'], ['Bxc4', 'Ndf6'], ['Ne5+', 'Kb7'], ['Nf7', 'Rg8'], ['Nd8+', 'Kb6'], ['a5+', 'Kxa5\n'], ['Bxg8', 'Nxg8'], ['Nc7', 'Rc8'], ['Nce6', 'Be7'], ['O-O', 'g5'], ['Rd7', 'Kb4'], ['Rc1', 'Nd6'], ['Nf7', 'Nb5\n'], ['Nfxg5', 'Bf6'], ['Ne4', 'c4'], ['Nxf6', 'Nxf6'], ['Rf7', 'Nd5'], ['Nxf4', 'Nxf4'], ['Rxf4', 'Kb3'], ['g4', 'a5\n'], ['g5', 'a4'], ['h4', 'c3'], ['bxc3', 'Nxc3'], ['Kg2', 'a3'], ['Rf7', 'Kb2'], ['Rcf1', 'h6'], ['g6', 'Rc4\n'], ['g7', 'Rg4+'], ['Kh3', 'h5'], ['R7f2+', '']]",1-0
Lublin,Lublin,1972.??.??,?,"Giorgadze, Tamaz","Alburt, Lev O",,,B05,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'Bg4'], ['Be2', 'e6'], ['c4', 'Nb6'], ['exd6', 'cxd6'], ['O-O', 'Be7\n'], ['Nc3', 'O-O'], ['Be3', 'd5'], ['c5', 'Bxf3'], ['gxf3', 'Nc8'], ['b4', 'Nc6'], ['b5', 'Na5'], ['Qa4', 'b6\n'], ['Rac1', 'Bf6'], ['Nb1', 'Ne7'], ['Rfd1', 'Nf5'], ['Nd2', 'Bxd4'], ['Bxd4', 'Qh4'], ['f4', 'Qxf4'], ['Nf3', 'e5\n'], ['Nxe5', 'Rfe8'], ['c6', 'Rxe5'], ['Bxe5', 'Qxa4'], ['c7', 'Rc8'], ['Rxd5', 'Qh4'], ['Rcd1', 'Nb7'], ['Rd7', 'Qg5+\n'], ['Kh1', 'h5'], ['Bf3', 'Ne3'], ['fxe3', 'Qxe5'], ['Rd8+', 'Nxd8'], ['Rxd8+', 'Kh7'], ['Rxc8', 'Qf5']]",0-1
Lublin,Lublin,1972.??.??,?,"Alburt, Lev O","Doda, Zbigniew",,,D01,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bg5', 'c6'], ['Qd3', 'Nbd7'], ['e4', 'dxe4'], ['Nxe4', 'Nxe4'], ['Qxe4', 'Nf6'], ['Bxf6', 'gxf6\n'], ['Bc4', 'Qa5+'], ['c3', 'Bf5'], ['Qf4', 'Bg6'], ['Nf3', 'Bg7'], ['O-O', 'O-O'], ['Rfe1', 'e6'], ['Nh4', 'c5\n'], ['dxc5', 'Qxc5'], ['Nxg6', 'hxg6']]",1/2-1/2
URS-ch42,Leningrad,1974.??.??,?,"Tseshkovsky, Vitaly","Alburt, Lev O",,,B05,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'Bg4'], ['Be2', 'e6'], ['O-O', 'Be7'], ['c4', 'Nb6'], ['h3', 'Bh5\n'], ['exd6', 'cxd6'], ['Nbd2', 'O-O'], ['b3', 'Nc6'], ['Bb2', 'Bg6'], ['a3', 'a5'], ['Re1', 'Bf6'], ['Nf1', 'Rc8\n'], ['Ne3', 'Bh5'], ['Ng4', 'Bxg4'], ['hxg4', 'g6'], ['Qd2', 'Bg7'], ['Bf1', 'Re8'], ['g5', 'Re7'], ['Rad1', 'a4\n'], ['b4', 'Na7'], ['d5', 'Bxb2'], ['Qxb2', 'Nxc4'], ['Bxc4', 'Rxc4'], ['dxe6', 'fxe6'], ['Qf6', 'Re8'], ['Qxd8', 'Rxd8\n'], ['Rxe6', 'Nb5'], ['Re7', 'Rc7'], ['Rxc7', 'Nxc7'], ['Nd4', 'Kf7'], ['Rd3', 'Rd7'], ['Kf1', 'Re7'], ['Ne2', 'Nb5\n'], ['Nc3', 'Nxa3'], ['Nd5', 'Re5'], ['f4', 'Re4'], ['Rxa3', 'Rd4'], ['Nb6', 'Rxf4+'], ['Ke2', 'Rxb4'], ['Nxa4', 'Rb5\n'], ['Rg3', 'Ke6'], ['Nc3', 'Rb3'], ['Rd3', 'b5'], ['g4', 'b4'], ['Re3+', 'Kd7'], ['Nd5', 'Rb2+'], ['Kd3', 'Kc6\n'], ['Nf6', 'Kc5'], ['Re7', 'Rg2'], ['Rc7+', 'Kb5'], ['Rxh7', 'b3'], ['Kc3', 'Rg3+'], ['Kd4', 'Kb4'], ['Rb7+', 'Ka3\n'], ['Ra7+', 'Kb2'], ['Ra6', 'Kc1'], ['Rc6+', 'Kb1'], ['Rxd6', 'b2'], ['Ne4', 'Rxg4'], ['Kd3', 'Rxg5']]",1/2-1/2
URS-ch42,Leningrad,1974.??.??,?,"Vasiukov, Evgeni","Alburt, Lev O",,,A08,"[['Nf3', 'Nf6'], ['g3', 'd5'], ['Bg2', 'c5'], ['O-O', 'Nc6'], ['d3', 'e5'], ['Nbd2', 'Be7'], ['e4', 'O-O'], ['exd5', 'Nxd5\n'], ['Re1', 'f6'], ['c3', 'Nc7'], ['Ne4', 'Ne6'], ['a3', 'a5'], ['a4', 'Kh8'], ['Qe2', 'Bd7'], ['Ned2', 'Be8'], ['Nh4', 'f5\n'], ['Nhf3', 'Bh5'], ['Nc4', 'Bf6'], ['Qc2', 'Qc7'], ['Qb3', 'Rad8'], ['Ne3', 'Bf7'], ['Qc2', 'Bg6'], ['Qb3', 'Qf7\n'], ['Nd5', 'e4'], ['Nh4', 'Bxh4'], ['gxh4', 'Ne5'], ['dxe4', 'fxe4'], ['Be3', 'Nd3'], ['Rf1', 'Nef4'], ['Bxf4', 'Nxf4\n'], ['c4', 'Nxd5'], ['cxd5', 'Qxd5'], ['Qxd5', 'Rxd5'], ['Rae1', 'Re8'], ['Re3', 'Rd4'], ['b3', 'Rf8'], ['h5', 'Bxh5\n'], ['Bxe4', 'b6']]",0-1
URS-ch42,Leningrad,1974.??.??,?,"Alburt, Lev O","Savon, Vladimir A",,,A45,"[['d4', 'Nf6'], ['Bg5', 'g6'], ['Bxf6', 'exf6'], ['e3', 'Bg7'], ['Ne2', 'f5'], ['Nf4', 'd6'], ['Nd2', 'Nd7'], ['h4', 'Nf6\n'], ['c3', 'c6'], ['Bd3', 'Qe7'], ['Qc2', 'Bd7'], ['g3', 'd5'], ['c4', 'dxc4'], ['Nxc4', 'c5'], ['O-O', 'Rc8'], ['a4', 'cxd4\n'], ['exd4', 'O-O'], ['Qb3', 'Ne4'], ['Rfe1', 'Bxd4'], ['Bxe4', 'fxe4'], ['Rad1', 'Qc5'], ['Rxe4', 'Bxf2+\n'], ['Kh2', 'Bf5'], ['Nd3', 'Qc7'], ['Rf4', 'Bc5'], ['Nxc5', 'Qxc5'], ['Qxb7', 'Be6'], ['b3', 'Rcd8'], ['Re1', 'Rd3\n'], ['Re5', 'Bd5'], ['Qe7', 'Qxe7'], ['Rxe7', 'Rxb3'], ['Rd4', 'Be6'], ['Nd2', 'Re3'], ['Rxa7', 'Rc8'], ['g4', 'Rcc3\n'], ['Kg1', 'Re2'], ['Ra8+', 'Kg7'], ['Re8', 'Rc2'], ['Nf1', 'h5'], ['g5', 'Rg2+'], ['Kh1', 'Rg4'], ['Rxg4', 'hxg4\n'], ['Kg1', 'Ra2'], ['Rd8', 'Rxa4'], ['Ng3', 'f5'], ['gxf6+', 'Kxf6'], ['Rd2', 'Ra3'], ['Kh2', 'Ke7'], ['Re2', 'Kd6\n'], ['Ne4+', 'Kc6'], ['Nc3', 'Bf5'], ['Re3', 'Ra1'], ['Ne2', 'Kd5'], ['Kg3', 'Rh1'], ['Nf4+', 'Kd4'], ['Re2', 'Rg1+\n'], ['Kf2', 'Rh1'], ['Kg3', 'Rf1'], ['Rd2+', 'Ke5'], ['Re2+', 'Kf6'], ['Re3', 'Rd1'], ['Ra3', 'Rd6'], ['Ng2', 'Rd4\n'], ['Ra6+', 'Kf7'], ['Nf4', 'Rc4'], ['Ra7+', 'Kf6'], ['Ra6+', 'Ke5'], ['Nxg6+', 'Ke4'], ['h5', 'Rc3+'], ['Kh4', 'Bxg6']]",1/2-1/2
URS-ch42,Leningrad,1974.??.??,?,"Alburt, Lev O","Tal, Mihail",,,A43,"[['d4', 'c5'], ['d5', 'd6'], ['e4', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'Na6'], ['Be2', 'Nc7'], ['O-O', 'Nf6'], ['Re1', 'O-O\n'], ['h3', 'b6'], ['a4', 'Bb7'], ['Bf4', 'Qd7'], ['Qd2', 'Rfe8'], ['Bc4', 'Rad8'], ['Bh6', 'e6'], ['Bxg7', 'Kxg7\n'], ['dxe6', 'fxe6'], ['Bb5', 'Nxb5'], ['axb5', 'Ra8'], ['e5', 'dxe5'], ['Qxd7+', 'Nxd7'], ['Red1', 'Re7\n'], ['Ng5', 'Nf6'], ['Rd6', 'Bd5'], ['Re1', 'e4'], ['f3', 'exf3'], ['Nxd5', 'Nxd5'], ['Nxe6+', 'Kf7'], ['Ng5+', 'Ke8\n'], ['Rxe7+', 'Nxe7'], ['g4', 'h6'], ['Ne4', 'Kf7'], ['Kf2', 'Rf8'], ['Kxf3', 'Nd5'], ['Kg3', '']]",1/2-1/2
