URS-chTJ,Kramatorsk,1989.??.??,?,"Tabatadze, Tamaz","Tkachiev, Vladislav",,,E73,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['Bg5', 'Nc6'], ['d5', 'Ne5'], ['Qd2', 'c6\n'], ['Nf3', 'Nxf3+'], ['Bxf3', 'cxd5'], ['cxd5', 'Bd7'], ['O-O', 'Rc8'], ['h3', 'Re8'], ['Be3', 'Qa5'], ['Bd4', 'Rc4\n'], ['Be3', 'Rec8'], ['Rfc1', 'a6'], ['a3', 'b5'], ['g4', 'b4'], ['Na2', 'Rxc1+'], ['Rxc1', 'Rxc1+'], ['Nxc1', 'Ne8\n'], ['Kg2', 'Qa4'], ['Bd1', 'Qb5'], ['axb4', 'Nc7'], ['Bd4', 'Bxd4'], ['Qxd4', 'Qb7'], ['Be2', 'Nb5'], ['Bxb5', 'Bxb5\n'], ['Na2', 'Bd7'], ['Nc3', 'Qc7'], ['Kg3', 'Qb7'], ['f4', 'Qc7'], ['e5', 'g5'], ['fxg5', 'dxe5'], ['Qc5', 'Qd8\n'], ['Ne4', 'Bb5'], ['d6', 'exd6'], ['Nxd6', 'e4'], ['Nxe4', 'Qd3+'], ['Kf4', 'Qf1+'], ['Ke5', 'Qe2'], ['Qf2', 'Qd3\n'], ['Qd2', '']]",1-0
Biel op,Biel,1993.??.??,5,"Tkachiev, Vladislav","Milov, Vadim",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'e6'], ['O-O', 'Nge7'], ['c3', 'd5'], ['exd5', 'Nxd5'], ['Ne5', 'Qc7'], ['Nxc6', 'bxc6\n'], ['Be2', 'Be7'], ['d3', 'O-O'], ['Nd2', 'e5'], ['Re1', 'Bf5'], ['Nc4', 'f6'], ['Bg4', 'Bg6'], ['h4', 'Kh8'], ['h5', 'Be8\n'], ['Bf5', 'Bd7'], ['Qf3', 'Rad8'], ['Ne3', 'Nxe3'], ['Bxe3', 'Bxf5'], ['Qxf5', 'Qd7'], ['Qe4', 'f5'], ['Qc4', 'Qxd3\n'], ['Qxd3', 'Rxd3'], ['Bf4', 'e4'], ['f3', 'Bh4'], ['Re3', 'Re8'], ['fxe4', 'fxe4'], ['g3', 'Rxe3'], ['Bxe3', 'Bxg3\n'], ['Rd1', 'h6'], ['Rd7', 'Bb8'], ['Kf1', 'a5'], ['Bxc5', 'Be5'], ['Ra7', 'Rb8'], ['Ba3', 'Rb5'], ['c4', 'Rb8\n'], ['Rxa5', 'Bxb2'], ['Bd6', 'Rb7'], ['Ra8+', 'Kh7'], ['Rb8', 'Rf7+'], ['Kg2', 'Bd4'], ['Rc8', 'Rf2+'], ['Kg3', 'Rxa2\n'], ['Rxc6', 'e3'], ['Bb4', 'Ra4'], ['Be1', 'Ra1'], ['Bb4', 'Rb1'], ['Ba5', 'Rh1'], ['Kg4', 'Bf6'], ['c5', 'Ra1']]",0-1
Biel op,Biel,1993.??.??,6,"Womacka, Mathias","Tkachiev, Vladislav",,,B08,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['Be3', 'c6'], ['a4', 'Nf6'], ['h3', 'O-O'], ['Nf3', 'Qc7'], ['a5', 'Nbd7\n'], ['Be2', 'Re8'], ['O-O', 'e5'], ['dxe5', 'Nxe5'], ['Bf4', 'Nfd7'], ['Nd2', 'b5'], ['axb6', 'Nxb6'], ['Na4', 'Be6\n'], ['Bh2', 'Red8'], ['Qe1', 'Bh6'], ['f4', 'Nec4'], ['Nxc4', 'Bxc4'], ['Bxc4', 'Nxc4'], ['b3', 'Nb6'], ['Qf2', 'Re8\n'], ['Nxb6', 'Qxb6'], ['Qxb6', 'axb6'], ['Rxa8', 'Rxa8'], ['Rd1', 'Bf8'], ['Kf2', 'Ra2'], ['Rd2', 'f5'], ['exf5', 'gxf5\n'], ['Kf3', 'Kf7']]",1/2-1/2
Biel op,Biel,1993.??.??,7,"Tkachiev, Vladislav","Krivonosov, Oleg",,,C94,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d3', 'Nbd7'], ['Nbd2', 'Bb7'], ['Nf1', 'Nc5'], ['Bc2', 'Re8'], ['Ng3', 'Bf8'], ['b4', 'Ncd7\n'], ['Bd2', 'd5'], ['Bb3', 'h6'], ['exd5', 'Bxd5'], ['c4', 'bxc4'], ['dxc4', 'Bb7'], ['Ba4', '']]",1/2-1/2
Biel op,Biel,1993.??.??,8,"Kamp, Christoph","Tkachiev, Vladislav",,,E94,"[['c4', 'g6'], ['Nc3', 'Bg7'], ['d4', 'Nf6'], ['e4', 'd6'], ['Be2', 'O-O'], ['Nf3', 'Na6'], ['O-O', 'e5'], ['Be3', 'c6\n'], ['dxe5', 'dxe5'], ['Nd2', 'Qe7'], ['a3', 'Nc5'], ['b4', 'Ne6'], ['Qc2', 'Nd4'], ['Bxd4', 'exd4'], ['Na4', 'Nh5\n'], ['Bxh5', 'd3'], ['Qxd3', 'Bxa1'], ['Rxa1', 'Rd8'], ['Qe3', 'Qe5'], ['Re1', 'Qxh5'], ['f4', 'Qh4'], ['Rf1', 'Qe7\n'], ['c5', 'Be6'], ['Nb2', 'b5'], ['Nf3', 'a5'], ['Ne5', 'Qc7'], ['Nbd3', 'f6'], ['f5', 'fxe5'], ['fxe6', 'Rf8\n'], ['Rxf8+', 'Kxf8'], ['Qg5', 'Kg7'], ['bxa5', 'Re8'], ['Qxe5+', 'Qxe5'], ['Nxe5', 'Rxe6'], ['Nd7', 'Rxe4\n'], ['Nb8', 'Ra4'], ['Nxc6', 'Rxa3'], ['Kf2', 'Kf7']]",0-1
Biel op,Biel,1993.??.??,9,"Tkachiev, Vladislav","Ragozin, Evgeni",,,C77,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['c3', 'Bd7'], ['Nbd2', 'a6'], ['Ba4', 'g6'], ['Nf1', 'Bg7\n'], ['Ng3', 'O-O'], ['O-O', 'Qe7'], ['Re1', 'Kh8'], ['h3', 'Rae8'], ['d4', 'Ng8'], ['Be3', 'b5'], ['Bc2', 'Na5\n'], ['a4', 'Nc4'], ['Bc1', 'Ra8'], ['b3', 'Na5'], ['axb5', 'axb5'], ['Be3', 'c5'], ['dxc5', 'dxc5'], ['Qd5', 'Rfc8\n'], ['Bxc5', 'Qxc5'], ['Qxd7', 'Ra7'], ['Qd3', 'Qxc3'], ['Qxb5', 'Rc5'], ['Qf1', 'Rac7'], ['Rab1', 'Rb7\n'], ['b4', 'Rxb4'], ['Ne2', 'Qa3'], ['Ra1', 'Qb2'], ['Reb1', 'Qxc2'], ['Rxb4', 'Nb3'], ['Ra8', 'Nd2'], ['Nxd2', 'Qxd2\n'], ['Rbb8', 'h5'], ['Rxg8+', 'Kh7'], ['Rgc8', 'Rb5'], ['Rab8', 'Ra5'], ['Ra8', 'Rb5'], ['Rcb8', 'Rc5'], ['Rb7', '']]",1-0
Biel op,Biel,1993.??.??,10,"Moiseev, Viktor","Tkachiev, Vladislav",,,B09,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['f4', 'Nc6'], ['Be3', 'Nf6'], ['Nf3', 'O-O'], ['Qd2', 'Bg4'], ['d5', 'Bxf3\n'], ['gxf3', 'Nb8'], ['f5', 'c6'], ['O-O-O', 'Nbd7'], ['Bh6', 'Bh8'], ['h4', 'Nh5'], ['Bh3', 'Ne5'], ['Bg4', 'Ng3\n'], ['fxg6', 'hxg6'], ['Rhe1', 'Qa5'], ['a3', 'Nc4'], ['Qd3', 'Ne5'], ['Qd2', 'Rfc8'], ['Bxc8', 'Rxc8'], ['Ne2', 'Qb6\n'], ['Qb4', 'Nxe2+'], ['Rxe2', 'Qa6'], ['Rg2', 'cxd5'], ['Kb1', 'Rc5'], ['a4', 'Nc4'], ['b3', 'Rb5'], ['Qxb5', 'Na3+\n'], ['Kc1', 'Nxb5'], ['axb5', 'Qa5'], ['Rd3', 'Bc3']]",0-1
Asia-chT,Kuala Lumpur,1993.??.??,1,"Ozaki, Yukitaka","Tkachiev, Vladislav",,,B08,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['Nf3', 'Nf6'], ['Be2', 'O-O'], ['O-O', 'c6'], ['Be3', 'Qc7'], ['h3', 'e5\n'], ['d5', 'cxd5'], ['Nxd5', 'Nxd5'], ['exd5', 'h6'], ['c4', 'Nd7'], ['Rc1', 'b6'], ['b4', 'Bb7'], ['Qb3', 'Kh7\n'], ['g4', 'Rac8'], ['Qb1', 'Qd8'], ['h4', 'f5'], ['h5', 'e4'], ['hxg6+', 'Kg8'], ['Nd4', 'Qh4'], ['Nxf5', 'Rxf5\n'], ['gxf5', 'Be5'], ['f4', 'Qg3+'], ['Kh1', 'Qh3+'], ['Kg1', 'Qxe3+'], ['Rf2', 'Bd4'], ['Rf1', 'Qg3+'], ['Kh1', 'Bxf2\n'], ['Rxf2', 'Qxf2'], ['Qxe4', 'Qh4+'], ['Kg2', 'Qf6']]",0-1
Asia-chT,Kuala Lumpur,1993.??.??,2,Tu Hoang Thong,"Tkachiev, Vladislav",,,B20,"[['e4', 'c5'], ['d3', 'Nc6'], ['g3', 'd5'], ['Nd2', 'Nf6'], ['Bg2', 'g6'], ['Ne2', 'Bg7'], ['O-O', 'O-O'], ['Nc3', 'Bg4\n'], ['f3', 'Be6'], ['f4', 'dxe4'], ['Ndxe4', 'c4'], ['Nf2', 'Qb6'], ['Na4', 'Qa5'], ['b3', 'Ng4'], ['Nxg4', 'Bxa1\n'], ['Nh6+', 'Kg7'], ['f5', 'Bd4+'], ['Kh1', 'cxb3'], ['axb3', 'Bd5'], ['Ng4', 'Kh8'], ['Be4', 'Rad8'], ['Bd2', 'Bxe4+\n'], ['dxe4', 'Qa6'], ['Qe1', 'Ne5'], ['h3', 'Qc6'], ['c3', 'Nd3'], ['Qe2', 'Bg7'], ['Bg5', 'f6'], ['Bh6', 'b5\n'], ['Bxg7+', 'Kxg7'], ['Nb2', 'Nxb2'], ['Qxb2', 'Qxe4+'], ['Kh2', 'gxf5'], ['Nf2', 'Qe3'], ['Qb1', 'f4\n'], ['gxf4', 'Rd2'], ['Kg2', 'Kh8']]",0-1
Asia-chT,Kuala Lumpur,1993.??.??,3,"Tkachiev, Vladislav","Nadyrhanov, S.",,,B51,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Nc6'], ['c3', 'Bd7'], ['d4', 'cxd4'], ['cxd4', 'a6'], ['Be2', 'g6'], ['d5', 'Nb8\n'], ['Qb3', 'Bc8'], ['Nc3', 'Bg7'], ['Be3', 'Nd7'], ['a4', 'Ngf6'], ['Nd2', 'b6'], ['h3', 'O-O'], ['O-O', 'Nc5\n'], ['Qc2', 'a5'], ['Rad1', 'Ba6'], ['Bxa6', 'Nxa6'], ['Nc4', 'Nd7'], ['Nb5', 'Qb8'], ['b3', 'Qb7'], ['Qb1', 'Nb4\n'], ['Rfe1', 'Nc5'], ['Bg5', 'Rac8'], ['Bf4', 'Rfd8'], ['Bg5', 'h6'], ['Bf4', 'Qa6'], ['Ne3', 'Nd7'], ['Nc4', 'Nc5\n'], ['Ne3', 'Nd7'], ['Nc4', '']]",1/2-1/2
Asia-chT,Kuala Lumpur,1993.??.??,4,Wang Zili,"Tkachiev, Vladislav",,,B06,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['Be3', 'c6'], ['Qd2', 'b5'], ['f3', 'Nd7'], ['Nge2', 'Nb6'], ['b3', 'Nf6\n'], ['g4', 'a5'], ['Ng3', 'h5'], ['g5', 'Nfd7'], ['h4', 'O-O'], ['Bg2', 'a4'], ['O-O', 'b4'], ['Nce2', 'c5'], ['Rad1', 'Qc7\n'], ['f4', 'axb3'], ['axb3', 'Ra2'], ['f5', 'Ba6'], ['fxg6', 'fxg6'], ['Rxf8+', 'Nxf8'], ['dxc5', 'dxc5\n'], ['Nf4', 'Bd4'], ['Bxd4', 'cxd4'], ['e5', 'Rxc2'], ['Qxd4', 'Bb7'], ['Bxb7', 'Qxb7'], ['Qe4', 'Qc8'], ['Nfe2', 'Qc5+\n'], ['Kh1', 'Kg7'], ['Rf1', 'Qd5'], ['Nf4', 'Qxe4+'], ['Nxe4', 'Rc6']]",1/2-1/2
Asia-chT,Kuala Lumpur,1993.??.??,6,"Sevillano, Enrico","Tkachiev, Vladislav",,,B22,"[['e4', 'c5'], ['c3', 'd5'], ['exd5', 'Qxd5'], ['d4', 'g6'], ['Nf3', 'Bg7'], ['Be2', 'Nf6'], ['c4', 'Qd8'], ['d5', 'b5\n'], ['O-O', 'O-O'], ['Nc3', 'bxc4'], ['Bxc4', 'Ba6'], ['Nd2', 'Re8'], ['Re1', 'Bxc4'], ['Nxc4', 'Na6'], ['Bg5', 'Nb4\n'], ['Ne3', 'c4'], ['Qa4', 'Nbxd5'], ['Ncxd5', 'Nxd5'], ['Nxc4', 'h6'], ['Bh4', 'Nb6'], ['Nxb6', 'axb6'], ['Qc6', 'Qd6\n'], ['Qxd6', 'exd6'], ['Rxe8+', 'Rxe8'], ['Rd1', 'Bxb2'], ['Kf1', 'Ba3'], ['Bf6', 'Bc5'], ['Bd4', 'Rd8'], ['Ke2', 'Kf8\n'], ['Bf6', 'Ra8'], ['Rd2', 'Ke8'], ['Kd3', 'Kd7'], ['g3', 'Ra3+'], ['Ke2', 'Ke6'], ['Bg7', 'h5'], ['Bh6', 'h4\n'], ['gxh4', 'Rh3'], ['Bf4', 'Rxh4'], ['Kf3', 'Rh3+'], ['Bg3', 'Rh5'], ['h4', 'Rd5'], ['Re2+', 'Kf5'], ['Re7', 'f6\n'], ['Ke2', 'Rd4'], ['Ra7', 'Rb4'], ['Kf3', 'Rc4'], ['Ra8', 'Rc3+'], ['Ke2', 'd5'], ['Kd2', 'd4'], ['Ra6', 'Rf3\n'], ['Ra8', 'Ke4'], ['Re8+', 'Kd5'], ['Rg8', 'Ra3'], ['Rxg6', 'Rxa2+'], ['Kd1', 'd3'], ['Rg4', 'Bd4'], ['Bf4', 'Bc3\n'], ['Rg3', 'Kc4']]",0-1
Asia-chT,Kuala Lumpur,1993.??.??,7,Aung Thant Zin,"Tkachiev, Vladislav",,,A40,"[['e4', 'c5'], ['Nf3', 'g6'], ['d4', 'cxd4'], ['Nxd4', 'Bg7'], ['c4', 'b6'], ['Nc3', 'Bb7'], ['Be2', 'd6'], ['Be3', 'Nd7\n'], ['O-O', 'Ngf6'], ['f3', 'O-O'], ['Qd2', 'Re8'], ['Rac1', 'Rc8'], ['Ndb5', 'a6'], ['Nd4', 'Nh5'], ['Nd5', 'e6\n'], ['Nc3', 'f5'], ['Nb3', 'fxe4'], ['Nxe4', 'Bxe4'], ['fxe4', 'Nc5'], ['Bxh5', 'gxh5'], ['Nxc5', 'dxc5\n'], ['Qe2', 'Rf8'], ['Kh1', 'Qh4'], ['Bg1', 'Qg4'], ['Rf3', 'Rcd8'], ['b4', 'Rf4'], ['Re1', 'cxb4'], ['Bxb6', 'Rdf8\n'], ['h3', 'Qh4'], ['Bf2', 'Qf6'], ['Rxf4', 'Qxf4'], ['Bg1', 'a5'], ['c5', 'Kh8'], ['Rd1', 'h4'], ['Qc4', 'Qg3\n'], ['Bd4', 'Bxd4'], ['Qxd4+', 'Qg7'], ['e5', 'Rg8'], ['Qe4', 'a4'], ['c6', 'b3'], ['axb3', 'axb3'], ['Rd2', 'Qg5\n'], ['Qd4', 'Qg3'], ['Rf2', 'Qg5'], ['Qb2', 'Rc8'], ['Qc3', 'Qd8'], ['Qc1', 'b2'], ['Qxb2', 'Rxc6'], ['Qb4', 'Rc8\n'], ['Rf6', 'Qd1+'], ['Kh2', 'Rg8'], ['Qe4', 'Qb3'], ['Rf3', 'Qd5'], ['Qf4', 'Qd8'], ['Qf6+', 'Qxf6'], ['Rxf6', 'Rg6\n'], ['Rxg6', 'hxg6'], ['Kg1', 'Kg7'], ['Kf2', 'g5'], ['Ke3', 'Kh6'], ['Kd4', 'g4'], ['Ke3', 'Kg5'], ['Ke4', 'g3\n'], ['Ke3', 'Kf5'], ['Kf3', 'Kxe5'], ['Ke3', 'Kd6'], ['Kd4', 'Kc6'], ['Kc4', 'e5'], ['Kd3', 'Kb5'], ['Kc3', 'Kc5\n'], ['Kd3', 'Kd5'], ['Ke3', 'Kc4'], ['Ke2', 'Kb4'], ['Kd3', 'Kb3'], ['Kd2', 'Kb2']]",0-1
Asia-chT,Kuala Lumpur,1993.??.??,8,Wong Foong Yin,"Tkachiev, Vladislav",,,E81,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Be3', 'a6'], ['Qd2', 'c6'], ['O-O-O', 'b5\n'], ['h4', 'Qa5'], ['h5', 'b4'], ['Nb1', 'Qxa2'], ['hxg6', 'fxg6'], ['Qxb4', 'c5'], ['dxc5', 'Nxe4'], ['cxd6', 'Nc6\n'], ['Qa3', 'Qxa3'], ['bxa3', 'Nxd6'], ['c5', 'Nf5'], ['Bc4+', 'Kh8'], ['Bf2', 'Rb8'], ['Ne2', 'Bb2+'], ['Kc2', 'Ba1\n'], ['Nbc3', 'Rb2+'], ['Kc1', 'Ne5'], ['Ba2', 'Bd7'], ['Rd5', 'Be6'], ['Rxe5', 'Bxa2'], ['g4', 'Rd8'], ['Rd1', 'Rxd1+\n'], ['Kxd1', 'Bb3+'], ['Kc1', 'Rc2+'], ['Kb1', 'Bxc3'], ['Nxc3', 'Rxf2'], ['gxf5', 'Bc2+'], ['Ka1', 'Rxf3\n'], ['Nd5', 'Rxf5'], ['Rxf5', 'Bxf5'], ['Nxe7', 'Be6'], ['Kb2', 'Kg7'], ['Kc3', 'Kf6'], ['Nc6', 'h5'], ['Kd4', 'h4\n'], ['Ne5', 'g5'], ['Nf3', 'h3'], ['Nh2', 'g4'], ['Nf1', 'Kf5'], ['Ke3', 'Ke5'], ['Ng3', 'Bd5']]",0-1
London Lloyds,London,1993.??.??,1,"Tkachiev, Vladislav","Vujatovic, Rajko",,,B85,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be2', 'e6'], ['O-O', 'Nc6'], ['Kh1', 'Be7\n'], ['f4', 'O-O'], ['Nxc6', 'bxc6'], ['e5', 'Ne8'], ['Bd3', 'd5'], ['Na4', 'c5'], ['c4', 'Qc7'], ['cxd5', 'exd5\n'], ['Be3', 'd4'], ['Bg1', 'Bd7'], ['Rc1', 'Qa5'], ['b3', 'f6'], ['Bf2', 'Bxa4'], ['bxa4', 'Nc7'], ['Qb3+', '']]",1-0
London Lloyds,London,1993.??.??,2,"Kwiatkowski, Feliks J","Tkachiev, Vladislav",,,B08,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['Nf3', 'Nf6'], ['Be2', 'O-O'], ['O-O', 'c6'], ['a4', 'Nbd7'], ['Re1', 'e5\n'], ['h3', 'exd4'], ['Nxd4', 'Re8'], ['Bf1', 'Nc5'], ['f3', 'Nh5'], ['Nde2', 'Be5'], ['f4', 'Bh8'], ['g4', 'Nf6\n'], ['Ng3', 'Qc7'], ['Bg2', 'b6'], ['Be3', 'Bb7'], ['Qd2', 'Rad8'], ['Rad1', 'd5'], ['e5', 'Nfd7'], ['Qf2', 'a5\n'], ['g5', 'Bg7'], ['h4', 'Bc8'], ['Bf3', 'Ne6'], ['h5', 'd4'], ['Rxd4', 'Nxe5'], ['fxe5', 'Nxd4'], ['Bxd4', 'c5\n'], ['Be3', 'Bxe5']]",1/2-1/2
London Lloyds,London,1993.??.??,3,"Tkachiev, Vladislav","Sandstrom, Ludvig",,,B31,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'g6'], ['O-O', 'Bg7'], ['c3', 'Nf6'], ['Re1', 'O-O'], ['h3', 'Ne8'], ['d4', 'cxd4\n'], ['cxd4', 'Nc7'], ['Ba4', 'b5'], ['Bb3', 'd6'], ['Nc3', 'Bb7'], ['Bg5', 'b4'], ['Ne2', 'Na5'], ['Bc2', 'Ne6\n'], ['Bh4', 'Nc4'], ['Rb1', 'a5'], ['Bd3', 'd5'], ['e5', 'Qd7'], ['Bg3', 'a4'], ['Nf4', 'Bh6'], ['Nxe6', 'Qxe6\n'], ['Bh4', 'Ba6'], ['Bg5', 'Bg7'], ['b3', 'Na3'], ['Rc1', 'axb3'], ['axb3', 'Bxd3'], ['Qxd3', 'Rfc8'], ['Rc5', 'Qd7\n'], ['Bd2', 'Qb7'], ['Rec1', 'Rxc5'], ['dxc5', 'e6'], ['c6', 'Qb6'], ['Qd4', 'Qxd4'], ['Nxd4', 'Bxe5'], ['c7', 'Rc8\n'], ['Nc6', 'Bd6'], ['Bxb4', 'Bxb4'], ['Na7', 'Rxc7'], ['Rxc7', 'd4'], ['Nc6', 'Bc3'], ['Rd7', 'Nc2'], ['Kf1', 'f6\n'], ['Ke2', 'e5'], ['Kd3', 'Ne1+'], ['Kc4', 'Nxg2'], ['b4', 'e4'], ['b5', 'Be1'], ['b6', 'Bxf2'], ['b7', 'Bg3\n'], ['Kxd4', 'e3'], ['Kd3', '']]",1-0
London Lloyds,London,1993.??.??,4,"Sadler, Matthew","Tkachiev, Vladislav",,,E94,"[['d4', 'Nf6'], ['c4', 'd6'], ['Nc3', 'Nbd7'], ['e4', 'e5'], ['Nf3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O'], ['Be3', 'h6\n'], ['dxe5', 'dxe5'], ['h3', 'c6'], ['Qc1', 'Kh7'], ['Rd1', 'Qe7'], ['c5', 'Nh5'], ['b4', 'Nf4'], ['Bf1', 'Re8\n'], ['Qc2', 'Ne6'], ['Bc4', 'Ndf8'], ['a3', 'Nf4'], ['b5', 'N8e6'], ['bxc6', 'bxc6'], ['Rd6', 'Ng5'], ['Qd1', 'Rb8\n'], ['Rxc6', 'Rd8'], ['Nd5', 'Nxf3+'], ['Qxf3', 'Nxd5'], ['Bxd5', 'Bb7'], ['Rc1', 'Bxc6'], ['Bxc6', 'Rd3\n'], ['Bd5', 'Bf6'], ['c6', 'Rc8'], ['a4', 'Kg7'], ['Bxh6+', 'Kxh6'], ['Qxd3', 'Kg7'], ['Rb1', 'Rc7'], ['Rb7', 'Qd6\n'], ['Qc4', 'Bg5'], ['g3', 'Bd8'], ['Kg2', 'Qf6'], ['h4', 'Qe7'], ['Qb5', 'Qd6'], ['Qb4', 'Qf6'], ['Qc5', 'a6\n'], ['Qa7', 'Rxb7'], ['Qxb7', '']]",1-0
London Lloyds,London,1993.??.??,5,"Tkachiev, Vladislav","Cobb, James",,,C73,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['Bxc6+', 'bxc6'], ['d4', 'exd4'], ['Qxd4', 'Nf6'], ['O-O', 'Be6\n'], ['Nc3', 'Qd7'], ['Bg5', 'Be7'], ['Rad1', 'h6'], ['Bxf6', 'c5'], ['Qd3', 'Bxf6'], ['e5', 'Be7'], ['exd6', 'cxd6\n'], ['Nd5', 'Bd8'], ['Nf4', 'O-O'], ['Nxe6', 'Qxe6'], ['b3', 'Bc7'], ['Rfe1', 'Qd7'], ['Ne5', 'Qb5'], ['Nc4', 'Rad8\n'], ['Qd5', 'Rfe8'], ['g3', 'Rxe1+'], ['Rxe1', 'Re8'], ['Rxe8+', 'Qxe8'], ['Qb7', 'Qe7'], ['h4', 'a5'], ['Nxa5', 'Qd7\n'], ['Nc4', 'd5'], ['Ne3', 'd4'], ['Nc4', 'd3'], ['cxd3', 'Qxd3'], ['Kg2', 'Bd8'], ['Qxf7+', 'Kxf7'], ['Ne5+', 'Ke6\n'], ['Nxd3', 'Kd5'], ['Nf4+', 'Ke4'], ['Ne6', 'Be7'], ['Nxg7', 'Kd3'], ['Kf3', 'Kc3'], ['Ke4', 'Kb2'], ['Kd5', 'Kxa2\n'], ['Kc4', '']]",1-0
London Lloyds,London,1993.??.??,6,"Buckley, Graeme","Tkachiev, Vladislav",,,E76,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f4', 'O-O'], ['Nf3', 'Na6'], ['Be2', 'Nd7'], ['Be3', 'Re8\n'], ['e5', 'dxe5'], ['fxe5', 'f5'], ['O-O', 'f4'], ['Bxf4', 'Rf8'], ['Qd2', '']]",0-1
London Lloyds,London,1993.??.??,7,"Tkachiev, Vladislav","Watson, William N",,,B52,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Bd7'], ['Bxd7+', 'Qxd7'], ['c4', 'Nf6'], ['Nc3', 'Nc6'], ['O-O', 'e6'], ['d4', 'cxd4\n'], ['Nxd4', 'Be7'], ['b3', 'O-O'], ['Bb2', 'Rfd8'], ['Re1', 'a6'], ['Nxc6', 'Qxc6'], ['Rc1', 'Qe8'], ['a4', 'Rac8\n'], ['Qe2', 'Nd7'], ['Rcd1', 'Nc5'], ['Qc2', 'Qc6'], ['Re3', 'Bf6'], ['Nd5', 'exd5'], ['exd5', 'Qd7'], ['Bxf6', 'gxf6\n'], ['Rg3+', 'Kh8'], ['Qxh7+', 'Kxh7'], ['Rd4', '']]",1-0
London Lloyds,London,1993.??.??,8,"Van der Sterren, Paul","Tkachiev, Vladislav",,,E94,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['d4', 'O-O'], ['Be2', 'Na6'], ['O-O', 'e5'], ['Be3', 'c6\n'], ['d5', 'Ng4'], ['Bg5', 'f6'], ['Bc1', 'Kh8'], ['Nd2', 'Nh6'], ['f3', 'c5'], ['a3', 'Bd7'], ['Rb1', 'Nf7'], ['b4', 'b6']]",0-1
London Lloyds,London,1993.??.??,9,"Tkachiev, Vladislav","Speelman, Jonathan S",,,B17,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Bc4', 'Ngf6'], ['Nxf6+', 'Nxf6'], ['c3', 'Qc7'], ['Nf3', 'Bf5\n'], ['O-O', 'e6'], ['Qe2', 'Bd6'], ['Ne5', 'O-O-O'], ['a4', 'Rhe8'], ['a5', 'Nd5'], ['h3', 'f6'], ['Nd3', 'g5\n'], ['Nc5', 'Bxc5'], ['dxc5', 'a6'], ['Rd1', 'Qg7'], ['Bb3', 'h5'], ['Bxd5', 'exd5'], ['Qxh5', 'Qd7'], ['c4', 'd4\n'], ['Be3', 'd3'], ['Rd2', 'Rh8'], ['Qf3', 'Rh4'], ['Rad1', 'Rdh8'], ['Qg3', 'g4'], ['Bf4', 'gxh3'], ['Rxd3', 'Bxd3\n'], ['Rxd3', 'Qe6'], ['Qe3', 'Qxe3'], ['fxe3', 'Rd8'], ['Rd6', 'Rxd6'], ['cxd6', 'hxg2'], ['Kxg2', 'Rh5\n'], ['Kf3', 'Rxa5'], ['Ke4', 'Kd7'], ['Kd4', 'c5+'], ['Kd5', 'b6'], ['Bh6', 'Ra1'], ['Bf4', 'Rd1+'], ['Ke4', 'Ke6']]",0-1
