RUS-ch U10,Rybinsk,1997.??.??,1,"Rusanov, V.","Vitiugov, N.",,,B85,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Be2', 'Be7'], ['O-O', 'O-O'], ['f4', 'Qc7\n'], ['Kh1', 'a6'], ['a4', 'Nc6'], ['Be3', 'Bd7'], ['g4', 'Nxd4'], ['Bxd4', 'Bc6'], ['Bf3', 'e5'], ['Be3', 'exf4\n'], ['Bxf4', 'Nd7'], ['Nd5', 'Bxd5'], ['exd5', 'Ne5'], ['Bxe5', 'dxe5'], ['Qd3', 'Qd7'], ['c4', 'Bc5'], ['Qd2', 'a5\n'], ['Rfd1', 'Ra6'], ['b3', 'Rf6'], ['Qg2', 'Rf4'], ['d6', 'Bd4'], ['Rab1', 'Qxd6']]",0-1
Chigorin Mem Open,St Petersburg RUS,2001.10.30,5,"Pushkov,N","Vitiugov,N",,,D45,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Nc3', 'c6'], ['e3', 'Nbd7'], ['Qc2', 'Bd6'], ['Bd3', 'O-O'], ['O-O', 'dxc4\n'], ['Bxc4', 'a6'], ['Rd1', 'Qe7'], ['h3', 'c5'], ['e4', 'b5'], ['dxc5', 'Nxc5'], ['Be2', 'Ncd7'], ['Bg5', 'Ne5\n'], ['Nd4', 'h6'], ['Bh4', 'Ng6'], ['Nc6', 'Qc7'], ['Bxf6', 'gxf6'], ['e5', 'Bxe5'], ['Bf3', 'Bb7'], ['Nxe5', 'fxe5\n'], ['Bxb7', 'Qxb7'], ['Ne4', 'Rad8'], ['Nf6+', 'Kh8'], ['g3', 'Qf3'], ['Ng4', 'h5'], ['Nh2', 'Qf5'], ['Qxf5', 'exf5\n'], ['Rac1', 'Kg7'], ['h4', 'e4'], ['Kf1', 'Ne5'], ['Ke2', 'Rxd1'], ['Rxd1', 'Rc8'], ['Rd2', 'Rc1'], ['Nf1', 'Nd3\n'], ['Rd1', 'Rxd1'], ['Kxd1', 'Nxf2+'], ['Kd2', 'Kf6'], ['Ne3', 'Ke5'], ['b3', 'f4']]",0-1
Chigorin Mem Open,St Petersburg RUS,2001.10.31,6,"Vitiugov,N","Potkin,V",,,D47,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c6'], ['e3', 'Nf6'], ['Nf3', 'Nbd7'], ['Bd3', 'dxc4'], ['Bxc4', 'b5'], ['Be2', 'b4\n'], ['Na4', 'Be7'], ['O-O', 'O-O'], ['Qc2', 'Bb7'], ['Bd2', 'a5'], ['e4', 'c5'], ['e5', 'Be4'], ['Bd3', 'Bxd3\n'], ['Qxd3', 'Nd5'], ['Nxc5', 'Nxc5'], ['dxc5', 'Bxc5'], ['Ng5', 'g6'], ['Qh3', 'h5'], ['Rad1', 'Kg7'], ['Ne4', 'Be7\n'], ['Qg3', 'Rc8'], ['Rc1', 'h4'], ['Qf3', 'Rxc1'], ['Rxc1', 'Qb8'], ['Bf4', 'Rc8'], ['Rd1', 'Rc4'], ['b3', 'Rc2\n'], ['Nf6', 'Nc3'], ['Re1', 'Qd8'], ['h3', 'Ne2+'], ['Rxe2', 'Qd1+'], ['Kh2', 'Qxe2'], ['Qa8', 'Bxf6'], ['exf6+', 'Kxf6\n'], ['Qd8+', 'Kg7'], ['Qd4+', 'Kh7'], ['Qf6', 'Qe4'], ['Qxf7+', 'Kh8'], ['Qf8+', 'Kh7'], ['Qf7+', 'Kh8'], ['Qf8+', 'Kh7\n'], ['Qf7+', 'Kh8'], ['Qf6+', '']]",1-0
9th RUS-chT,Ekaterinburg RUS,2002.05.17,1,"Vitiugov,N","Poluljahov,A",,,A70,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'c5'], ['d5', 'd6'], ['Nc3', 'exd5'], ['cxd5', 'g6'], ['e4', 'a6'], ['a4', 'Bg4'], ['Be2', 'Bxf3\n'], ['Bxf3', 'Nbd7'], ['Bf4', 'Qe7'], ['O-O', 'Bg7'], ['e5', 'dxe5'], ['d6', 'Qe6'], ['Bxb7', 'Ra7'], ['Bc6', 'O-O\n'], ['Re1', 'Rb8'], ['Qd2', 'Rb6'], ['Bxd7', 'Nxd7'], ['Rad1', 'Rab7'], ['Qd3', 'Bf8'], ['Qf3', 'Rb8'], ['Bc1', 'Rxd6\n'], ['Rxd6', 'Bxd6'], ['Qc6', 'Be7'], ['Qxe6', 'fxe6'], ['Rd1', 'Rb7'], ['Ne4', 'Nb6'], ['b3', 'Nd5'], ['Ba3', 'Rxb3\n'], ['Bxc5', 'Nc3'], ['Nxc3', 'Bxc5'], ['Ne4', 'Be7'], ['f3', 'Ra3'], ['Rd7', 'Kf8'], ['Rb7', 'Rxa4'], ['Rb8+', 'Kf7\n'], ['Rb7', 'Ke8'], ['g4', 'a5'], ['g5', 'Rb4']]",0-1
9th RUS-chT,Ekaterinburg RUS,2002.05.18,2,"Chekan,A","Vitiugov,N",,,B22,"[['e4', 'c5'], ['c3', 'd5'], ['exd5', 'Qxd5'], ['d4', 'Nf6'], ['Nf3', 'e6'], ['Na3', 'a6'], ['Nc4', 'Nbd7'], ['Bd3', 'b5\n'], ['Ne3', 'Qc6'], ['a4', 'b4'], ['O-O', 'bxc3'], ['bxc3', 'Bb7'], ['Re1', 'Be7'], ['c4', 'O-O'], ['d5', 'exd5\n'], ['cxd5', 'Qc7'], ['Bb2', 'Bd6'], ['Qd2', 'Rfe8'], ['Nf5', 'Bf4'], ['Rxe8+', 'Rxe8'], ['d6', 'Bxd2'], ['dxc7', 'Bf4\n'], ['Rb1', 'Bc8'], ['Ba3', 'Bxc7'], ['Rc1', 'g6'], ['Ne3', 'Bd6'], ['Nc4', 'Bf4'], ['Rb1', 'Nd5'], ['g3', 'Bc7\n'], ['Rb3', 'N5b6'], ['Nxb6', 'Bxb6'], ['Bc4', 'Bc7'], ['Rb1', 'Nb6'], ['Bb3', 'c4'], ['Bd1', 'Bf5'], ['Rc1', 'Bd3\n'], ['Bc2', 'Rd8'], ['Be7', 'Rd7'], ['Bf6', 'Nd5'], ['Bxd3', 'cxd3'], ['Bd4', 'Bb6'], ['Rc8+', 'Rd8'], ['Rxd8+', 'Bxd8\n'], ['Kf1', 'Ba5'], ['Ne5', 'Bc3'], ['Bxc3', 'Nxc3'], ['Nxd3', 'Nxa4'], ['Ke2', 'Kf8'], ['Ke3', 'Ke7'], ['Kd4', 'Kd6\n'], ['Nb4', 'a5'], ['Nd3', 'Nb6'], ['Ne5', 'f6'], ['Ng4', 'Nd7'], ['f4', 'a4'], ['Ne3', 'Nb6'], ['Nc2', 'Ke6\n'], ['Kc5', 'Nd7+'], ['Kc6', 'Nb8+'], ['Kc7', 'Kf5'], ['Kd6', 'Kg4'], ['Ke6', 'f5'], ['Kf6', 'Kh3'], ['Kg5', 'Nd7\n'], ['Na3', 'Kxh2'], ['g4', 'h6+'], ['Kh4', 'Nc5'], ['Nc4', 'Ne6'], ['gxf5', 'gxf5'], ['Kh5', 'Nxf4+'], ['Kxh6', 'Ne6\n'], ['Kg6', 'f4'], ['Kf5', 'f3'], ['Nd2', 'f2'], ['Ke4', 'Kg2'], ['Kd3', 'f1=Q+'], ['Nxf1', 'Kxf1']]",0-1
St Petersburg vs. Moscow,St Petersburg RUS,2003.05.03,1,"Mukhametov,E","Vitiugov,N",,,B22,"[['e4', 'c5'], ['c3', 'd5'], ['exd5', 'Qxd5'], ['d4', 'Nf6'], ['Nf3', 'e6'], ['Be3', 'Nbd7'], ['Be2', 'b6'], ['Na3', 'a6\n'], ['Nc4', 'b5'], ['Nce5', 'Bb7'], ['c4', 'bxc4'], ['Bxc4', 'Qd6'], ['O-O', 'cxd4'], ['Bxd4', 'Be7'], ['Nxf7', 'Kxf7\n'], ['Ng5+', 'Ke8'], ['Nxe6', 'Rg8'], ['Rc1', 'Rc8'], ['Re1', 'Bxg2'], ['Bxf6', 'Qxd1'], ['Rexd1', 'gxf6\n'], ['Nc7+', 'Rxc7'], ['Bxg8', 'Rxc1'], ['Rxc1', 'Be4'], ['Bc4', 'a5'], ['Bb5', 'Kd8'], ['Rd1', 'Bf5'], ['Bd3', 'Bg4\n'], ['Rc1', 'h5'], ['Kg2', 'Ne5'], ['Be4', 'Be6'], ['b3', 'Bd6'], ['h3', 'f5'], ['Rd1', 'Ke7'], ['Bd5', 'Bd7\n'], ['Bb7', 'Ng6'], ['Re1+', 'Kf6'], ['Rd1', 'Ke7'], ['Re1+', 'Kd8'], ['Rd1', 'Kc7'], ['Kg1', 'Nf4'], ['Bg2', 'Ne2+\n'], ['Kh1', 'Bc5'], ['Bf3', 'Nf4'], ['Rd2', 'Nxh3'], ['Kg2', 'Nxf2'], ['Bxh5', 'Ne4'], ['Rc2', 'Kd6'], ['Bf3', 'Be6\n'], ['Rc1', 'Ng5'], ['Ba8', 'f4'], ['Rd1+', 'Ke5'], ['Rd8', 'Be3'], ['Rh8', 'Kf5'], ['Bb7', 'Kg4'], ['Re8', 'Bd4\n'], ['Bc6', 'Kh4'], ['Rf8', 'Bh3+'], ['Kh2', 'Be5'], ['Kg1', 'Bg4'], ['Kg2', 'Be6'], ['Re8', 'Bd4']]",1/2-1/2
St Petersburg vs. Moscow,St Petersburg RUS,2003.05.05,2,"Vitiugov,N","Mukhametov,E",,,D94,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'g6'], ['Bd3', 'Bg7'], ['h3', 'O-O'], ['Nf3', 'Nbd7'], ['O-O', 'dxc4\n'], ['Bxc4', 'b6'], ['e4', 'Bb7'], ['e5', 'Nd5'], ['Nxd5', 'cxd5'], ['Bd3', 'Nb8'], ['h4', 'Nc6'], ['h5', 'Bc8\n'], ['Ng5', 'h6'], ['hxg6', 'fxg6'], ['Bxg6', 'hxg5'], ['Qh5', 'Rf4'], ['Bxf4', 'gxf4'], ['Bf7+', 'Kf8'], ['e6', '']]",1-0
TCh-RUS,Togliatti RUS,2003.05.16,1,"Vitiugov,N","Roppel,K",,,E97,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['Nd2', 'a5'], ['a3', 'Nd7'], ['Rb1', 'f5'], ['b4', 'Kh8'], ['f3', 'c6'], ['Qc2', 'Nf6'], ['Nb3', 'axb4'], ['axb4', 'cxd5\n'], ['cxd5', 'f4'], ['Na5', 'g5'], ['Nb5', 'Ne8'], ['Bd2', 'Ng6'], ['Rbc1', 'Rf7'], ['Be1', 'h5'], ['Qd1', 'Bh6\n'], ['Rc2', 'g4'], ['fxg4', 'hxg4'], ['Bxg4', 'Bxg4'], ['Qxg4', 'Qb6+'], ['Bf2', 'Qxb5'], ['Qxg6', 'Rh7\n'], ['Nc4', 'Qxb4'], ['Nb6', 'Rb8'], ['Rc8', 'Rxc8'], ['Nxc8', 'Qb5'], ['Nxd6', 'Nxd6'], ['Qxd6', 'Qe8'], ['Rc1', 'Bf8\n'], ['Qf6+', 'Kg8'], ['Qf5', 'Qh5'], ['Qxh5', 'Rxh5'], ['Rc8', 'Kf7'], ['Rc7+', 'Ke8'], ['Rxb7', 'Rh6'], ['Rb6', 'Bd6\n'], ['Kf1', '']]",1-0
TCh-RUS,Togliatti RUS,2003.05.18,3,"Vitiugov,N","Ovetchkin,R",,,A44,"[['d4', 'c5'], ['d5', 'e5'], ['c4', 'd6'], ['Nc3', 'Be7'], ['Nf3', 'a6'], ['e4', 'Nd7'], ['Bd3', 'Ngf6'], ['h3', 'Nf8'], ['Be3', 'Ng6\n'], ['Qd2', 'h5'], ['g3', 'Bd7'], ['a4', 'h4'], ['g4', 'b6'], ['Rb1', 'O-O'], ['b4', 'Nh7'], ['O-O', 'Bf6'], ['Ne2', 'a5\n'], ['bxc5', 'bxc5'], ['Bc2', 'Qc7'], ['Nc3', 'Nf4'], ['Bxf4', 'exf4'], ['Nb5', 'Bxb5'], ['Rxb5', 'Ng5'], ['Nxg5', 'Bxg5\n'], ['e5', 'dxe5'], ['Rfb1', 'Ra6'], ['Rb7', 'Qd8'], ['R1b5', 'e4'], ['Bxe4', 'Re8'], ['Qd3', 'Qf6'], ['Rb8', 'Ra8\n'], ['Rxa8', 'Rxa8'], ['Rxc5', 'Qa1+'], ['Kg2', 'Bf6'], ['d6', 'Rd8'], ['Rxa5', 'f3+'], ['Bxf3', 'Be5'], ['d7', 'Bb8\n'], ['Rb5', 'Bc7'], ['Rc5', 'Bb6'], ['Rc6', 'Qb2'], ['c5', 'Ba5'], ['Rc8', 'Qe5'], ['Qe4', '']]",1-0
TCh-RUS,Togliatti RUS,2003.05.19,4,"Kobalia,M","Vitiugov,N",,,B81,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['g4', 'Nc6'], ['g5', 'Nd7'], ['h4', 'Be7\n'], ['Be3', 'O-O'], ['Qh5', 'a6'], ['O-O-O', 'Nxd4'], ['Bxd4', 'b5'], ['f4', 'b4'], ['Ne2', 'Qa5'], ['Kb1', 'e5\n'], ['Be3', 'Nc5'], ['Bxc5', 'Qxc5'], ['f5', 'Bb7'], ['Ng3', 'Rfc8'], ['Bd3', 'Rc7'], ['f6', 'g6'], ['Qf3', 'Bf8\n'], ['h5', 'Bc8'], ['Nf1', 'Be6'], ['Ne3', 'a5'], ['Nd5', 'Rb7'], ['b3', 'Qc8'], ['hxg6', 'fxg6'], ['Bc4', 'Raa7\n'], ['Rdf1', 'Rf7'], ['Nb6', 'Qe8'], ['Bxe6', 'Qxe6'], ['Nd5', 'Ra6'], ['c3', 'bxc3'], ['Qxc3', 'Ra8'], ['Qc4', 'Kh8\n'], ['Rc1', 'Rb8'], ['Qe2', 'Rfb7'], ['Rc4', 'h6'], ['gxh6', 'Rc8'], ['Rg1', 'Kh7'], ['Rxc8', 'Qxc8'], ['Qg2', '']]",1-0
TCh-RUS,Togliatti RUS,2003.05.20,5,"Vitiugov,N","Lubashov,A",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Qa5'], ['Bd2', 'Qa4'], ['Qb1', 'c4\n'], ['h4', 'Nc6'], ['h5', 'h6'], ['Ne2', 'Bd7'], ['Rh3', 'Nge7'], ['Rg3', 'Rg8'], ['Rf3', 'O-O-O'], ['Qc1', 'Rdf8\n'], ['g4', 'f6'], ['exf6', 'Rxf6'], ['Rxf6', 'gxf6'], ['f3', 'e5'], ['Bxh6', 'e4'], ['Ng3', 'Qa5'], ['Qe3', 'exf3\n'], ['Kf2', 'Bxg4'], ['Bf4', 'Qd8'], ['Re1', 'Qd7'], ['Qd2', 'Nd8'], ['Nh1', 'Bxh5'], ['Bg3', 'Ng6'], ['Qe3', 'Qf5\n'], ['Qc1', 'Bg4'], ['Kg1', 'Qh5'], ['Qd2', 'Ne6'], ['Qh2', 'Qxh2+'], ['Kxh2', 'Rh8+'], ['Kg1', 'Ng5'], ['Nf2', 'Bf5\n'], ['Rb1', 'Bd7'], ['Re1', 'b6'], ['Rb1', 'Kb7'], ['Bh2', 'Kc6'], ['Re1', 'Bf5'], ['Re3', 'Bxc2'], ['Ng4', 'Rf8']]",0-1
TCh-RUS,Togliatti RUS,2003.05.21,6,"Odinokov,N","Vitiugov,N",,,A09,"[['Nf3', 'd5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['O-O', 'e5'], ['c4', 'd4'], ['d3', 'Ne7'], ['Na3', 'O-O'], ['Nc2', 'a5'], ['Rb1', 'h6\n'], ['b3', 'Be6'], ['e3', 'Nbc6'], ['exd4', 'exd4'], ['a3', 'Qd7'], ['b4', 'axb4'], ['axb4', 'b5'], ['cxb5', 'Na7\n'], ['Ncxd4', 'Bxd4'], ['Nxd4', 'Qxd4'], ['Be3', 'Qd8'], ['Ra1', 'Bd5'], ['Bxa7', 'Nf5'], ['Be4', 'Re8'], ['Re1', 'Bxe4\n'], ['dxe4', 'Qxd1'], ['Raxd1', 'Nxg3'], ['hxg3', 'Rxa7'], ['Rd7', 'Rb7'], ['Rd5', 'Reb8'], ['e5', 'Rxb5\n'], ['Rxb5', 'Rxb5'], ['Re4', '']]",1/2-1/2
TCh-RUS,Togliatti RUS,2003.05.23,8,"Vitiugov,N","Isajevsky,A",,,A67,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'e6'], ['Nc3', 'exd5'], ['cxd5', 'd6'], ['e4', 'g6'], ['f4', 'Bg7'], ['Bb5+', 'Nfd7\n'], ['a4', 'O-O'], ['Nf3', 'Nf6'], ['O-O', 'Bg4'], ['e5', 'dxe5'], ['fxe5', 'Nfd7'], ['e6', 'Ne5'], ['Qe1', 'Bxf3\n'], ['gxf3', 'fxe6'], ['f4', 'a6'], ['Be2', 'Nf7'], ['dxe6', 'Qd4+'], ['Kh1', 'Nd6'], ['Bf3', 'Nc6'], ['Be3', 'Qb4\n'], ['Nd5', 'Qxb2'], ['e7', 'Rf7'], ['Bxc5', 'Ne8'], ['Rb1', 'Qc2'], ['Rc1', 'Qf5'], ['Nb6', 'Rb8'], ['Bd5', 'Nf6\n'], ['Be6', 'Qd3'], ['f5', 'g5'], ['Nd7', 'Re8'], ['Bxf7+', '']]",1-0
TCh-RUS,Togliatti RUS,2003.05.24,9,"Babiy,A","Vitiugov,N",,,D03,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['Bg5', 'Ne4'], ['Bf4', 'c5'], ['e3', 'Nc6'], ['c3', 'Bf5'], ['Nbd2', 'e6'], ['Qb3', 'Nxd2\n'], ['Nxd2', 'Qc8'], ['Be2', 'Be7'], ['dxc5', 'O-O'], ['Qa3', 'e5'], ['Bg3', 'a5'], ['Qa4', 'Bxc5'], ['e4', 'Be6\n'], ['exd5', 'Bxd5'], ['O-O', 'f5'], ['h3', 'Kh8'], ['Nb3', 'Ba7'], ['Qb5', 'f4'], ['Qxd5', 'fxg3'], ['Kh1', 'Bxf2\n'], ['Rad1', 'Rf4'], ['Qd7', 'a4'], ['Nc1', 'e4'], ['Bb5', 'a3'], ['bxa3', 'Ne5'], ['Qe7', 'Ng6'], ['Qd6', 'Rf6\n'], ['Qb4', 'e3'], ['Ne2', 'Ne5'], ['Rd5', 'Rh6'], ['Ng1', 'Nc6'], ['Qc5', 'e2'], ['Rxf2', 'e1=Q'], ['Re2', 'Rxh3+']]",0-1
TCh-RUS,Togliatti RUS,2003.05.25,10,"Vitiugov,N","Frolyanov,D",,,A84,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c6'], ['e3', 'Bd6'], ['Nf3', 'f5'], ['Ne5', 'Nf6'], ['f4', 'O-O'], ['Be2', 'b6'], ['O-O', 'Bb7\n'], ['b3', 'Nbd7'], ['a4', 'a5'], ['Bb2', 'Rc8'], ['Rc1', '']]",1/2-1/2
300 Years,St Petersburg RUS,2003.10.18,1,"Lyubimtsev,A","Vitiugov,N",,,B40,"[['e4', 'c5'], ['Nf3', 'e6'], ['Be2', 'Nc6'], ['O-O', 'Nf6'], ['d3', 'Be7'], ['c3', 'Qc7'], ['Bg5', 'O-O'], ['Nbd2', 'd5\n'], ['Qc2', 'Rd8'], ['Rad1', 'b6'], ['Bh4', 'Bb7'], ['Bg3', 'Qc8'], ['h3', 'b5'], ['Rfe1', 'a5'], ['Ne5', 'a4\n'], ['Nxc6', 'Qxc6'], ['exd5', 'Nxd5'], ['Bf3', 'Qb6'], ['a3', 'Rd7'], ['c4', 'Nf6'], ['Bxb7', 'Rxb7'], ['cxb5', 'Qxb5\n'], ['Nc4', 'Rd8'], ['Re2', 'Nd5'], ['Be5', 'Qa6'], ['Re4', 'Rb3'], ['Qe2', 'Nf6'], ['Re3', 'Nd5'], ['Qg4', 'f6\n'], ['Rg3', 'Bf8'], ['Nd2', 'fxe5'], ['Nxb3', 'axb3'], ['Rf3', 'Be7'], ['Qe4', 'Bf6'], ['g4', 'g6'], ['Rxf6', 'Nxf6\n'], ['Qxe5', 'Nd5'], ['Re1', 'Re8'], ['f4', 'Qc6'], ['f5', 'Qc7'], ['Qxd5', 'exd5'], ['Rxe8+', 'Kf7']]",0-1
300 Years,St Petersburg RUS,2003.10.19,2,"Vitiugov,N","Kornev,Alexe",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'a6'], ['Qc2', 'e6'], ['Nf3', 'Nbd7'], ['b3', 'Bd6'], ['Be2', 'O-O\n'], ['O-O', 'e5'], ['cxd5', 'cxd5'], ['dxe5', 'Nxe5'], ['Bb2', 'Be6'], ['Rac1', 'Rc8'], ['Qd2', 'Qe7'], ['Rfd1', 'Rfd8\n'], ['Nxe5', 'Bxe5'], ['Bf3', 'd4'], ['exd4', 'Bxd4'], ['Qf4', 'Ba7'], ['Ne4', 'Nxe4'], ['Qxe4', 'Rxc1'], ['Rxc1', 'Qg5\n'], ['h4', 'Qa5'], ['Qe5', 'Qxe5'], ['Bxe5', 'Rd2'], ['Bg3', 'Rxa2'], ['Bxb7', 'a5'], ['Bd5', 'h6'], ['Bxe6', 'fxe6\n'], ['Rc6', 'Ra3'], ['Rxe6', 'Rxb3'], ['Ra6', 'Bb6'], ['Bf4', 'Rb1+'], ['Kh2', 'Bxf2'], ['Rxa5', 'Bxh4'], ['Ra6', 'Bf6\n'], ['g3', 'Kf7'], ['Kg2', 'Rb2+'], ['Kf3', 'Rb3+'], ['Ke4', 'Rb1'], ['Ra7+', 'Ke6'], ['Ra6+', 'Kf7'], ['Ra7+', 'Kg6\n'], ['Ra3', 'h5'], ['Ra5', 'Rb3'], ['Rd5', 'Ra3'], ['Rb5', 'Ra8'], ['Kf3', 'Rc8'], ['Ra5', 'Rc3+'], ['Ke4', 'Rb3\n'], ['Rd5', 'Rb1'], ['Kf3', 'Rb3+'], ['Ke4', 'h4'], ['gxh4', 'Bxh4'], ['Rd3', 'Rb1'], ['Kf3', 'Bf6'], ['Rd5', 'Rb3+\n'], ['Kg4', 'Rb4'], ['Kf3', 'Kf7'], ['Ra5', 'Rb1'], ['Be5', 'Rb3+'], ['Kg4', 'Be7'], ['Ra7', 'Rb6'], ['Kf3', 'g6\n'], ['Bd4', 'Rc6'], ['Rb7', 'Rc4'], ['Be3', 'Ke6'], ['Rb6+', 'Bd6'], ['Bg1', 'Rf4+'], ['Ke2', 'Rc4'], ['Kd3', 'Rb4']]",1/2-1/2
300 Years,St Petersburg RUS,2003.10.20,3,"Iljushin,A","Vitiugov,N",,,E04,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['g3', 'dxc4'], ['Bg2', 'a6'], ['O-O', 'Nc6'], ['e3', 'Bd7'], ['Qe2', 'b5\n'], ['Rd1', 'Bd6'], ['e4', 'e5'], ['dxe5', 'Bxe5'], ['Nc3', 'O-O'], ['Bg5', 'h6'], ['Bxf6', 'Bxf6'], ['e5', 'Be7\n'], ['a4', 'Rb8'], ['axb5', 'axb5'], ['Bh3', 'Bxh3'], ['Rxd8', 'Rfxd8'], ['Qe4', 'Nb4'], ['g4', 'Rb6'], ['g5', 'Rg6\n'], ['Qh4', 'Bc8'], ['Ra7', 'Bxg5'], ['Nxg5', 'Rxg5+'], ['Kf1', 'Nc6'], ['Rxc7', 'Nxe5'], ['Rxc8', 'Rxc8\n'], ['Qh3', 'Ra8'], ['f4', 'Nd3'], ['Qd7', 'Ra1+'], ['Ke2', 'Re1+'], ['Kf3', 'Rf1+'], ['Ke3', 'Nxf4'], ['Qc8+', 'Kh7\n'], ['Ne4', 'Re5'], ['Kd4', 'Rd1+'], ['Kc3', 'Nd5+'], ['Kc2', 'Ne3+']]",0-1
300 Years,St Petersburg RUS,2003.10.21,4,"Vitiugov,N","Amonatov,F",,,D10,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'a6'], ['Qc2', 'e6'], ['Nf3', 'c5'], ['a3', 'cxd4'], ['exd4', 'dxc4\n'], ['Bxc4', 'b5'], ['Ba2', 'Bb7'], ['Qe2', 'Be7'], ['O-O', 'O-O'], ['Bg5', 'Nbd7'], ['Rad1', 'Nb6'], ['Ne5', 'Nbd5\n'], ['Bb1', 'Nxc3'], ['bxc3', 'g6'], ['Rd3', 'Nd5'], ['Bd2', 'Bf6'], ['Rh3', 'Bg7'], ['Re1', 'Ne7'], ['Ng4', 'Nf5\n'], ['Bf4', 'Qd5'], ['Ne3', 'Nxe3'], ['fxe3', 'Qb3'], ['e4', 'Qxa3'], ['Qe3', 'b4'], ['cxb4', 'Qxb4'], ['Be5', 'Bxe5\n'], ['dxe5', 'Rfd8'], ['Qf2', 'Rd2'], ['Qh4', 'h5'], ['Rf1', 'Rad8'], ['Qf6', 'Qf8'], ['Rhf3', 'R2d7'], ['Ba2', 'Qg7\n'], ['Qg5', 'Re8'], ['Rf6', 'Bxe4'], ['h4', 'Bf5'], ['Kh2', 'Rb7'], ['Qf4', 'Rb2'], ['Bc4', 'a5'], ['Qc1', 'Rc2\n'], ['Qf4', 'Rc8'], ['Bd3', 'Ra2'], ['Rf3', 'Rc3'], ['Qd4', 'Raa3'], ['Bxf5', 'Rxf3'], ['Bxg6', 'Rad3'], ['Qe4', 'Rxf6\n'], ['Qa8+', 'Qf8'], ['Bh7+', 'Kxh7'], ['Qxf8', 'Rf5'], ['Qc5', 'Rd5'], ['Qc2', 'Rxe5'], ['Qb3', 'Re4'], ['Kh3', 'a4']]",0-1
300 Years,St Petersburg RUS,2003.10.22,5,"Zontakh,A","Vitiugov,N",,,B82,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['f4', 'd6'], ['Be3', 'Nf6'], ['Qf3', 'Be7\n'], ['O-O-O', 'O-O'], ['g4', 'Nxd4'], ['Rxd4', 'a6'], ['g5', 'Nd7'], ['h4', 'b5'], ['Bh3', 'Rb8'], ['h5', 'b4\n'], ['Ne2', 'Nc5'], ['Kb1', 'Bb7'], ['f5', 'Rfc8'], ['Rc1', 'e5'], ['Rc4', 'd5'], ['exd5', 'e4'], ['Qg3', 'Bd6\n'], ['Nf4', 'Qa5'], ['g6', 'Bxd5'], ['gxh7+', 'Kxh7'], ['f6', '']]",1-0
