Kautsky mem9,Prague,1934.??.??,12,"Opocensky, Karel","Karjakin, Sergei",,,D02,"[['d4', 'd5'], ['Nf3', 'c6'], ['e3', 'e6'], ['Bd3', 'Nd7'], ['Nbd2', 'f5'], ['c4', 'Qf6'], ['Rb1', 'a5'], ['b3', 'Bd6'], ['Bb2', 'Nh6\n'], ['Qc2', 'O-O'], ['Nf1', 'g6'], ['Ng3', 'Ng4'], ['Ne2', 'Nh6'], ['Bc3', 'Bc7'], ['b4', 'axb4'], ['Bxb4', 'Re8\n'], ['Nc3', 'Nb6'], ['O-O', 'Nxc4'], ['Bxc4', 'dxc4'], ['e4', 'b5'], ['a4', 'Bd7'], ['e5', 'Qg7'], ['axb5', 'cxb5\n'], ['d5', 'Bxe5'], ['Rfe1', 'Nf7'], ['Qd2', 'exd5'], ['Nxd5', 'Bc6'], ['Nxe5', 'Nxe5'], ['f4', 'Rad8'], ['Ne7+', 'Qxe7\n'], ['Bxe7', 'Rxd2'], ['Rxe5', 'Rxg2+'], ['Kf1', 'Rxh2'], ['Rb4', 'Ra8']]",0-1
Keres Mem Open,Tallinn EST,2001.07.31,9,"Smirnov,Ar","Karjakin,Sergei",,,E97,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'Nh5'], ['Re1', 'a5'], ['bxa5', 'f5'], ['Ng5', 'Nf4'], ['Bxf4', 'exf4'], ['Rc1', 'Rxa5'], ['Bf3', 'Nxd5\n'], ['Nxd5', 'Qxg5'], ['Nxc7', 'fxe4'], ['Rxe4', 'Be5'], ['c5', 'Qe7'], ['Qe1', 'b6'], ['cxb6', 'Ra3'], ['Qb4', 'Rxf3\n'], ['gxf3', 'Bb7'], ['Qb3+', 'Kh8'], ['Ne6', 'Bxe4'], ['Rc7', 'Qh4'], ['Nxf8', 'Qg5+'], ['Kf1', 'd5'], ['fxe4', 'f3\n'], ['Rxh7+', '']]",1-0
It,Nikolaev UKR,2001.08.01,1,"Karjakin,Sergey","Maksimenko,A",,,B09,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['f4', 'Bg7'], ['Nf3', 'c5'], ['Bb5+', 'Bd7'], ['e5', 'Ng4'], ['Bxd7+', 'Qxd7\n'], ['d5', 'dxe5'], ['h3', 'e4'], ['Nxe4', 'Nf6'], ['Nxf6+', 'Bxf6'], ['O-O', 'O-O'], ['Be3', 'Bxb2'], ['Rb1', 'Bg7\n'], ['Bxc5', 'Rd8'], ['Bd4', 'Bxd4+'], ['Qxd4', 'Qxd5'], ['Qxd5', 'Rxd5'], ['Rxb7', 'Nc6'], ['Rc7', 'Rd6\n'], ['Ng5', 'Rb8'], ['f5', 'gxf5'], ['Rxf5', 'f6'], ['Ne4', 'Re6'], ['Nc5', 'Rb1+'], ['Kh2', 'Rd6'], ['Nd3', 'Rb6\n'], ['Nf4', 'Nd4'], ['Rfc5', 'Rbc6'], ['R5xc6', 'Nxc6'], ['c4', 'Kf7'], ['Kg3', 'Ne5'], ['Nd5', 'Nxc4'], ['Nxe7', 'Rd3+\n'], ['Kh4', 'Ne5']]",1-0
It,Nikolaev UKR,2001.08.02,2,"Zavgorodniy,S","Karjakin,Sergey",,,B51,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Nd7'], ['d4', 'Nf6'], ['Nc3', 'a6'], ['Bxd7+', 'Nxd7'], ['O-O', 'e6'], ['Bg5', 'Qc7\n'], ['Re1', 'cxd4'], ['Nxd4', 'h6'], ['Nxe6', 'Qc6'], ['Nxf8', 'hxg5'], ['Nxd7', 'Bxd7'], ['Qd4', 'Kf8'], ['Nd5', 'Be6\n'], ['Nb4', 'Qc7'], ['Rad1', 'Rd8'], ['Qe3', 'f6'], ['c3', 'Kf7'], ['Qg3', 'Rh4'], ['h3', 'a5'], ['Nd5', 'Qd7\n'], ['f3', 'Rdh8'], ['Ne3', 'Rd8'], ['c4', 'Qc6'], ['b3', 'a4'], ['Rd3', 'axb3'], ['axb3', 'b5'], ['Red1', 'bxc4\n'], ['bxc4', 'Rf4'], ['Qf2', 'Rh4'], ['Rd4', 'Qc5'], ['Nc2', 'Qe5'], ['Nb4', 'Rdh8'], ['Nc6', 'Qc5'], ['Rxd6', 'Qxf2+\n'], ['Kxf2', 'Bc8'], ['Rd8', 'f5'], ['exf5', 'Bxf5'], ['g4', 'Be6'], ['Rxh8', 'Rxh8'], ['Nd8+', 'Ke7'], ['Nxe6', 'Kxe6\n'], ['Kg3', 'Rc8'], ['Rd5', 'Kf6'], ['Rf5+', 'Kg6'], ['c5', 'Kh6'], ['f4', 'gxf4+'], ['Kxf4', 'g6'], ['Re5', 'Kg7\n'], ['Ke4', 'Kf7'], ['Kd5', 'Rd8+'], ['Kc6', 'Kf6'], ['Rd5', 'Rh8'], ['Kd7', 'Rh7+'], ['Kd6', 'Rh8'], ['c6', 'Rd8+\n'], ['Kc5', 'Rc8'], ['Kb6', 'Rb8+'], ['Ka7', '']]",1-0
It,Nikolaev UKR,2001.08.03,3,"Karjakin,Sergey","Itkis,B",,,B19,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Bf5'], ['Ng3', 'Bg6'], ['h4', 'h6'], ['Nf3', 'Nd7'], ['h5', 'Bh7\n'], ['Bd3', 'Bxd3'], ['Qxd3', 'Ngf6'], ['Bf4', 'Qa5+'], ['Bd2', 'Qc7'], ['O-O-O', 'e6'], ['Ne4', 'Be7'], ['g3', 'O-O-O\n'], ['Bf4', 'Qa5'], ['Kb1', 'Qf5'], ['Nxf6', 'Qxd3'], ['Rxd3', 'Bxf6'], ['g4', 'Nb6'], ['Ne5', 'Bxe5'], ['Bxe5', 'f6\n'], ['Bg3', 'Rd5'], ['Re1', 'Rhd8'], ['Red1', 'f5'], ['f3', 'fxg4'], ['fxg4', 'Rg5'], ['Bh4', 'Rxg4'], ['Bxd8', 'Kxd8\n'], ['Re3', 'Nd5'], ['Rxe6', 'Nf6'], ['c3', 'Nxh5'], ['d5', 'c5'], ['d6', 'Nf4'], ['Re4', 'Kd7'], ['Re7+', 'Kd8\n'], ['d7', '']]",1-0
It,Nikolaev UKR,2001.08.04,4,"Kalygin,S","Karjakin,Sergey",,,B22,"[['e4', 'c5'], ['c3', 'd5'], ['exd5', 'Qxd5'], ['d4', 'Nf6'], ['Nf3', 'Bg4'], ['Be2', 'e6'], ['O-O', 'Nc6'], ['dxc5', 'Qxd1\n'], ['Rxd1', 'Bxc5'], ['h3', 'Bh5'], ['Nbd2', 'O-O'], ['a3', 'a5'], ['Nc4', 'Nd5'], ['g4', 'Bg6'], ['Nce5', 'Nxe5\n'], ['Nxe5', 'Rfd8'], ['Nxg6', 'hxg6'], ['Kf1', 'f6'], ['Ke1', 'g5'], ['Bf3', 'Rab8'], ['b4', 'axb4'], ['axb4', 'Be7\n'], ['Bxd5', 'exd5'], ['Be3', 'Rbc8'], ['Bd4', 'Kf7'], ['Ra7', 'Rd7'], ['Ke2', 'Bd6'], ['Ra5', 'Ke6'], ['Kd3', 'Be5\n'], ['Re1', 'Kd6'], ['Bc5+', 'Kc6'], ['Bd4', 'Kd6'], ['Bc5+', 'Kc6'], ['Bd4', '']]",1/2-1/2
It,Nikolaev UKR,2001.08.05,5,"Karjakin,Sergey","Olenin,N",,,B45,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Nc6'], ['Nxc6', 'bxc6'], ['e5', 'Nd5'], ['Ne4', 'Qa5+\n'], ['c3', 'Ba6'], ['Be2', 'Bxe2'], ['Qxe2', 'f5'], ['exf6', 'Nxf6'], ['Nxf6+', 'gxf6'], ['O-O', 'Rg8'], ['Be3', 'Qd5\n'], ['g3', 'h5'], ['Rad1', 'Qf5'], ['Rd4', 'e5'], ['Rc4', 'Rg4'], ['f4', 'Qe6'], ['b3', 'd5'], ['f5', 'Qd7'], ['Rxg4', 'hxg4\n'], ['Qxg4', 'O-O-O'], ['b4', 'c5'], ['bxc5', 'Qb5'], ['Qb4', 'Qxb4'], ['cxb4', 'd4'], ['Bc1', 'a5'], ['a3', 'e4\n'], ['Kf2', 'Kc7'], ['Re1', 'e3+'], ['Kf3', 'Kc6'], ['Ke4', 'axb4'], ['axb4', 'Kb5'], ['Bb2', 'd3'], ['Kxe3', 'Bh6+\n'], ['Kf3', 'd2'], ['Rd1', 'Kxb4'], ['Bxf6', 'Re8'], ['Bg7', 'Bxg7'], ['Rxd2', 'Kxc5'], ['Rd7', 'Be5'], ['h4', 'Rh8\n'], ['Ra7', 'Kd5'], ['Ra5+', 'Kd4'], ['Ra1', 'Kd5'], ['Rd1+', 'Kc5'], ['Rd3', 'Kc4'], ['Re3', 'Kd5'], ['Rb3', 'Kc4\n'], ['Rb6', 'Kd5'], ['Kg4', 'Ra8'], ['f6', 'Ra4+'], ['Kh5', 'Bxg3'], ['f7', 'Rxh4+'], ['Kg6', 'Rf4'], ['Kg7', 'Rxf7+\n'], ['Kxf7', '']]",1-0
It,Nikolaev UKR,2001.08.06,6,"Bondarchuk,S","Karjakin,Sergey",,,D27,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'dxc4'], ['e3', 'e6'], ['Bxc4', 'a6'], ['O-O', 'c5'], ['Nc3', 'cxd4'], ['exd4', 'Be7\n'], ['Qe2', 'O-O'], ['Rd1', 'b5'], ['Bb3', 'b4'], ['Na4', 'Bb7'], ['Bg5', 'Nbd7'], ['Ne5', 'Nxe5'], ['dxe5', 'Nd5\n'], ['Bxd5', 'Bxd5'], ['Bxe7', 'Qxe7'], ['Nb6', 'Bxg2'], ['Nxa8', 'Bxa8'], ['Rd3', 'Rc8'], ['Rad1', 'Bd5\n'], ['Qg4', 'Rc6'], ['b3', 'g6'], ['Qf4', 'h5'], ['Rc1', 'Qh4']]",0-1
It,Nikolaev UKR,2001.08.07,7,"Karjakin,Sergey","Areshchenko,A",,,B19,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Bf5'], ['Ng3', 'Bg6'], ['h4', 'h6'], ['Nf3', 'Nd7'], ['h5', 'Bh7\n'], ['Bd3', 'Bxd3'], ['Qxd3', 'e6'], ['Bf4', 'Qa5+'], ['Bd2', 'Qc7'], ['O-O-O', 'O-O-O'], ['Ne4', 'Ngf6'], ['g3', 'Be7\n'], ['Bf4', 'Qa5'], ['Kb1', 'Qf5'], ['Nxf6', 'Qxd3'], ['Rxd3', 'Bxf6'], ['g4', 'c5'], ['c3', 'Nb6'], ['Ne5', 'Bxe5\n'], ['Bxe5', 'f6'], ['Bg3', 'c4'], ['Rd2', 'Kd7'], ['Kc2', 'Rc8'], ['b4', 'Nd5'], ['a4', 'a5'], ['b5', 'Rhf8\n'], ['Rg1', 'Nb6'], ['Ra1', 'Rf7'], ['Re2', 'Re7'], ['Re4', 'Nd5'], ['Rg1', 'Rf8'], ['Bh4', 'Nb6'], ['Ra1', 'Ree8\n'], ['Bg3', 'Nd5'], ['Bh4', 'Rg8'], ['Bg3', 'Re7'], ['Rae1', 'Ree8'], ['f4', 'Re7'], ['Rh1', 'g6'], ['hxg6', 'Rxg6\n'], ['Be1', 'Rxg4'], ['Rxh6', 'Rg2+'], ['Kd1', 'Ra2'], ['f5', 'b6'], ['fxe6+', 'Rxe6'], ['Rh7+', 'Ne7'], ['Rxe6', 'Kxe6\n'], ['Bd2', 'Rxa4'], ['Kc1', 'Ra3'], ['Kc2', 'Rb3'], ['d5+', 'Nxd5'], ['Rh4', 'Rxb5'], ['Rxc4', 'Rc5'], ['Re4+', 'Kd7\n'], ['Ra4', 'Nb4+'], ['Kb3', 'Nc6'], ['c4', 'Rh5'], ['Ra1', 'Rh3+'], ['Bc3', 'Nd4+'], ['Kb2', 'Rh2+'], ['Kb1', 'Nf3\n'], ['c5', 'Rh1+'], ['Kc2', 'Rxa1'], ['Bxa1', 'bxc5'], ['Bxf6', 'Kc6'], ['Kb3', 'Kb5'], ['Bc3', 'Nd4+'], ['Ka2', 'a4\n'], ['Ka3', 'Nc6'], ['Be1', 'Ne5'], ['Bc3', 'Nf3'], ['Bb2', 'Nd2'], ['Bf6', 'Nc4+'], ['Ka2', 'Kb4'], ['Bh4', 'Ne3\n'], ['Be1+', 'Kc4'], ['Bf2', 'Nd1'], ['Be1', 'Kb5'], ['Kb1', 'a3'], ['Ka2', 'Ka4'], ['Bd2', 'c4'], ['Bc1', 'Nc3+\n'], ['Ka1', 'Nd5'], ['Bd2', 'Kb3'], ['Bc1', 'Nb4'], ['Bd2', '']]",0-1
It,Nikolaev UKR,2001.08.08,8,"Slovineanu,V","Karjakin,Sergey",,,C47,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['d4', 'exd4'], ['Nxd4', 'Bb4'], ['Nxc6', 'bxc6'], ['Bd3', 'd5'], ['exd5', 'cxd5\n'], ['O-O', 'O-O'], ['Bg5', 'c6'], ['Qf3', 'Be7'], ['h3', 'h6'], ['Bf4', 'Bd6'], ['Rad1', 'Rb8'], ['b3', 'Rb4\n'], ['Ne2', 'Bxf4'], ['Nxf4', 'Qc7'], ['Ne2', 'Re8'], ['Rfe1', 'Rb8'], ['c4', 'Ba6'], ['cxd5', 'Bxd3'], ['Qxd3', 'cxd5\n'], ['Ng3', 'Qa5'], ['Rxe8+', 'Rxe8'], ['Qd2', 'Qb6'], ['Nf5', '']]",1/2-1/2
It,Nikolaev UKR,2001.08.09,9,"Karjakin,Sergey","Zubov,A UKR",,,B09,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['f4', 'Nf6'], ['Nf3', 'O-O'], ['Bd3', 'Na6'], ['O-O', 'c5'], ['d5', 'Bg4\n'], ['Bc4', 'Nd7'], ['h3', 'Bxf3'], ['Qxf3', 'Rb8'], ['Qd3', 'Nc7'], ['a4', 'Nb6'], ['Ba2', 'Qd7'], ['a5', 'Na4\n'], ['Nd1', 'b5'], ['c4', 'bxc4'], ['Qc2', 'Rb4'], ['Bxc4', 'Nb5'], ['Ra2', 'Nd4'], ['Qd3', 'Rfb8'], ['Ra3', 'Qb7\n'], ['Kh1', 'Nb3'], ['Bxb3', 'Rxb3'], ['Rxb3', 'Qxb3'], ['Qa6', 'Qb5'], ['Qxb5', 'Rxb5'], ['Rf2', 'Rxa5\n'], ['Rc2', 'Rb5'], ['Nc3', 'Rb4'], ['Nxa4', 'Rxa4'], ['e5', 'Bh6'], ['exd6', 'exd6'], ['g3', 'Rd4'], ['Rd2', 'Rc4\n'], ['Rd1', 'Bg7'], ['f5', 'Be5'], ['fxg6', 'hxg6'], ['Kg2', 'Bxb2'], ['Bf4', 'Rd4'], ['Rb1', 'Bc3'], ['Rb8+', 'Kg7\n'], ['Bxd6', 'Rxd5'], ['Bf8+', 'Kh7'], ['Rb7', 'a5'], ['Rxf7+', 'Kg8'], ['Rf3', 'Bb2'], ['Be7', 'c4'], ['Rf8+', 'Kg7\n'], ['Rc8', 'Kf7'], ['Rc7', 'Ke6'], ['Bf8', 'c3'], ['Re7+', 'Kf6'], ['Rc7', 'Ke6'], ['Re7+', 'Kd6'], ['Rg7+', 'Kc6\n'], ['Rxg6+', 'Kb5'], ['Bh6', 'a4'], ['Rg8', 'Rd6'], ['Bf4', 'Ra6'], ['Rb8+', 'Kc4'], ['Rc8+', 'Kb3'], ['Rb8+', 'Kc2\n'], ['Bd6', 'Rxd6']]",0-1
It,Nikolaev UKR,2001.08.10,10,"Karjakin,Sergey","Nakonechny,S",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Be7'], ['d4', 'exd4'], ['c3', 'd3'], ['Qb3', 'Na5'], ['Bxf7+', 'Kf8'], ['Qa4', 'Kxf7\n'], ['Qxa5', 'c6'], ['Ne5+', 'Ke8'], ['Qxd8+', 'Bxd8'], ['Nxd3', 'Nf6'], ['e5', 'Nd5'], ['c4', 'Nb6'], ['b3', 'd5\n'], ['exd6', 'Bf5'], ['Ne5', 'Bf6'], ['f4', 'Nd7'], ['O-O', 'g5'], ['Nc3', 'Rf8'], ['Re1', 'Kd8'], ['Bd2', 'gxf4\n'], ['Bxf4', 'Nc5'], ['Rad1', 'a5'], ['Rf1', 'Bxe5'], ['Bxe5', 'Kd7'], ['Bd4', 'Ne6'], ['Na4', 'Bg4'], ['Rxf8', 'Rxf8\n'], ['Rd2', 'Nf4'], ['Nc5+', 'Ke8'], ['h3', 'Bc8'], ['d7+', '']]",1-0
It,Nikolaev UKR,2001.08.11,11,"Bets,A","Karjakin,Sergey",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nf3', 'Bg7'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'c5'], ['Rb1', 'O-O\n'], ['Be2', 'cxd4'], ['cxd4', 'Qa5+'], ['Bd2', 'Qxa2'], ['O-O', 'Bg4'], ['Be3', 'Nc6'], ['d5', 'Na5'], ['Bc5', 'Bxf3\n'], ['Bxf3', 'Rfe8'], ['e5', 'Bxe5'], ['d6', 'Qe6'], ['Bd5', 'Qf6'], ['dxe7', 'Rac8'], ['Bxa7', 'Rxe7'], ['Qf3', 'Qxf3\n'], ['Bxf3', 'Nc4'], ['Be3', 'Rcc7'], ['Rfd1', 'Kg7'], ['h3', 'f5'], ['Ba7', 'b5'], ['Bb8', 'Rc5'], ['Bxe5+', 'Nxe5\n'], ['Be2', 'Rb7'], ['f4', 'Nc4'], ['Rd4', 'Ne3'], ['Rb3', 'Nc2'], ['Rd2', 'b4'], ['Bd1', 'Na3'], ['Bf3', 'Rc1+\n'], ['Kh2', 'Nc4'], ['Rd4', 'Re7'], ['Rxb4', 'Ne3'], ['Kg3', 'Rc2'], ['Rb7', 'Rxb7']]",1/2-1/2
It,Nikolaev UKR,2001.08.12,12,"Karjakin,Sergey","Savon,V",,,D27,"[['d4', 'd5'], ['c4', 'dxc4'], ['Nf3', 'Nf6'], ['e3', 'e6'], ['Bxc4', 'c5'], ['O-O', 'a6'], ['dxc5', 'Qxd1'], ['Rxd1', 'Bxc5\n'], ['a3', 'b5'], ['Be2', 'O-O'], ['b4', 'Be7'], ['Bb2', 'Nc6'], ['Nbd2', 'Bb7'], ['Nb3', 'Rfd8'], ['Rac1', 'Rxd1+\n'], ['Rxd1', 'Rd8'], ['Rxd8+', 'Bxd8']]",1/2-1/2
It,Nikolaev UKR,2001.08.13,13,"Alexikov,A","Karjakin,Sergey",,,A45,"[['d4', 'Nf6'], ['c3', 'd5'], ['Nf3', 'c5'], ['Bf4', 'Nc6'], ['e3', 'Qb6'], ['Qb3', 'c4'], ['Qxb6', 'axb6'], ['Nbd2', 'e6\n'], ['Be2', 'Be7'], ['a3', 'b5'], ['O-O', 'Bd7'], ['Rae1', 'Ne4'], ['Nxe4', 'dxe4'], ['Nd2', 'f5'], ['Bd1', 'g5\n'], ['Be5', 'Nxe5'], ['dxe5', 'Rd8'], ['Nb1', 'Bc6'], ['Bc2', 'Rd7'], ['Rd1', 'Rxd1'], ['Rxd1', '']]",1/2-1/2
EYCC B14,Halkidiki GRE,2001.08.31,1,"Karjakin,Sergey","Azis Azizis,Ektoras",,,B19,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Bf5'], ['Ng3', 'Bg6'], ['h4', 'h6'], ['Nf3', 'Nd7'], ['h5', 'Bh7\n'], ['Bd3', 'Bxd3'], ['Qxd3', 'Qc7'], ['Bd2', 'e6'], ['O-O-O', 'Ngf6'], ['Ne4', 'O-O-O'], ['g3', 'Nc5'], ['Nxc5', 'Bxc5\n'], ['c4', 'Bd6'], ['Bc3', 'Kb8'], ['Qc2', 'Rhe8'], ['Kb1', 'Ka8'], ['Ne5', 'c5'], ['f4', 'cxd4'], ['Bxd4', 'Bf8\n'], ['g4', 'Rd6'], ['Rh3', 'Rc8'], ['Rc3', 'Rcd8'], ['Rcd3', 'Rc8'], ['R3d2', 'Rcd8'], ['a3', 'a6'], ['Rd3', 'Rc8\n'], ['Qe2', 'Rdd8'], ['g5', 'Ng8'], ['Bg1', 'Rxd3'], ['Rxd3', 'f6'], ['Rd7', 'Qb8'], ['gxf6', 'gxf6'], ['Ng6', 'Bc5\n'], ['Bxc5', 'Rxc5'], ['Qxe6', 'Rc6'], ['Qd5', 'Rc8'], ['Nh4', 'Re8'], ['Nf5', 'Re1+'], ['Ka2', 'Re8'], ['Nd6', 'Rf8\n'], ['Rxb7', '']]",1-0
EYCC B14,Halkidiki GRE,2001.09.01,2,"Papin,V","Karjakin,Sergey",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['Nxe5', 'Be7'], ['Nd2', 'O-O\n'], ['Ndf3', 'Bf6'], ['Bf4', 'Be6'], ['Re1', 'Re8'], ['b3', 'Nf5'], ['Qd3', 'Nh4'], ['Nxh4', 'Bxh4'], ['Nf3', 'Bf6\n'], ['Ne5', 'g6'], ['Rad1', 'Bf5'], ['Qd2', 'Bxe5'], ['Bxe5', 'f6'], ['Bf4', 'Qd7'], ['c3', 'Kf7'], ['f3', 'Rxe1+\n'], ['Rxe1', 'Re8'], ['Rxe8', 'Kxe8'], ['Qe2+', 'Qe7'], ['Qxe7+', 'Kxe7'], ['Bxc7', 'Bb1'], ['a3', 'Ba2\n'], ['b4', 'b5'], ['Kf2', 'a6'], ['Ke3', 'Bd5'], ['g4', 'Ke6'], ['h4', 'Kf7'], ['Kf4', 'Ke6'], ['Ke3', 'Kf7'], ['Kf4', 'Ke6\n'], ['Ke3', 'Kf7'], ['Kf4', 'Ke6']]",1/2-1/2
EYCC B14,Halkidiki GRE,2001.09.02,3,"Karjakin,Sergey","Ragger,M",,,C59,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['Ng5', 'd5'], ['exd5', 'Na5'], ['Bb5+', 'c6'], ['dxc6', 'bxc6'], ['Be2', 'h6\n'], ['Nf3', 'e4'], ['Ne5', 'Bd6'], ['f4', 'exf3'], ['Nxf3', 'O-O'], ['O-O', 'Qc7'], ['d4', 'c5'], ['Nc3', 'a6\n'], ['d5', 'Bb7'], ['Kh1', 'Rad8'], ['Bd2', 'Be7'], ['Qe1', 'Rde8'], ['Na4', 'Bd8'], ['Bxa5', 'Qxa5'], ['Qxa5', 'Bxa5\n'], ['Bd3', 'c4'], ['Bxc4', 'Rc8'], ['Bb3', 'Nxd5'], ['c3', 'Rfe8'], ['Rae1', 'Nf4'], ['Kg1', 'Nd3'], ['Rxe8+', 'Rxe8\n'], ['Nd4', 'Re7'], ['Bc2', 'Nxb2']]",1/2-1/2
EYCC B14,Halkidiki GRE,2001.09.03,4,"Lenic,L","Karjakin,Sergey",,,B87,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'b5'], ['Bg5', 'Be7\n'], ['Qf3', 'Qb6'], ['O-O-O', 'O-O'], ['h4', 'Nbd7'], ['h5', 'h6'], ['Be3', 'Qb7'], ['Qg3', 'Kh8'], ['Bxe6', 'fxe6\n'], ['Nxe6', 'Rg8'], ['Nf4', 'Ne5'], ['Ng6+', 'Kh7'], ['f4', 'Nc4'], ['Bd4', 'b4'], ['Bxf6', 'Bxf6'], ['Nd5', 'Bxb2+\n'], ['Kb1', 'Be6'], ['Qd3', 'Rac8'], ['Nge7', 'Na3+'], ['Kxb2', 'Rxc2+'], ['Qxc2', 'Nxc2'], ['Kxc2', 'Re8\n'], ['Ng6', 'Bxd5'], ['exd5', 'Re2+'], ['Kb3', 'Qc7']]",0-1
EYCC B14,Halkidiki GRE,2001.09.04,5,"Karjakin,Sergey","Braun,A",,,B53,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'd6'], ['d4', 'cxd4'], ['Qxd4', 'Bg4'], ['Nc3', 'Nf6'], ['Qd3', 'Nd7'], ['Be3', 'g6\n'], ['Bxc6', 'bxc6'], ['Bd4', 'e5'], ['Be3', 'Be7'], ['O-O-O', 'O-O'], ['h3', 'Be6'], ['h4', 'f6'], ['Nd2', 'Qc7\n'], ['g3', 'Rad8'], ['f4', 'Bf7'], ['Nf3', 'Nb6'], ['Qe2', 'Nc4'], ['Nd2', 'Nxe3'], ['Qxe3', 'd5'], ['Ncb1', 'Rb8\n'], ['b3', 'Rb6'], ['h5', 'g5'], ['fxg5', 'fxg5'], ['Nf3', 'h6'], ['exd5', 'Bxd5'], ['Rhf1', 'Bf6'], ['Nfd2', 'Rb4\n'], ['Nc3', 'Qh7'], ['Rf2', 'e4'], ['Rdf1', 'Be7'], ['Qxa7', 'Rxf2'], ['Rxf2', 'Qg7'], ['Nxd5', 'cxd5'], ['Qa8+', 'Kh7\n'], ['Qxd5', 'Rd4'], ['Qe6', 'Ba3+'], ['Kd1', 'Rd7'], ['Qxe4+', '']]",1-0
